date,adj_close,volume
2015-01-01,1082.74169921875,76848
2015-01-02,1084.616943359375,172991
2015-01-05,1088.2232666015625,137885
2015-01-06,1055.81494140625,164585
2015-01-07,1064.0853271484375,208499
2015-01-08,1083.1744384765625,228503
2015-01-09,1081.5396728515625,148255
2015-01-12,1075.577392578125,59612
2015-01-13,1106.01416015625,327470
2015-01-14,1116.0633544921875,338840
2015-01-15,1103.898681640625,117612
2015-01-16,1140.3458251953125,343994
2015-01-19,1154.24169921875,417946
2015-01-20,1164.2913818359375,194900
2015-01-21,1177.94677734375,257565
2015-01-22,1194.102783203125,192743
2015-01-23,1244.493896484375,241916
2015-01-27,1297.4339599609375,372173
2015-01-28,1367.0103759765625,473816
2015-01-29,1307.2430419921875,228610
2015-01-30,1263.1988525390625,294980
2015-02-02,1297.62646484375,202501
2015-02-03,1247.0428466796875,161039
2015-02-04,1259.303955078125,151396
2015-02-05,1245.02294921875,127358
2015-02-06,1214.874755859375,108730
2015-02-09,1185.1593017578125,86314
2015-02-10,1168.6666259765625,144598
2015-02-11,1228.5303955078125,259947
2015-02-12,1245.50390625,207270
2015-02-13,1247.66796875,101960
2015-02-16,1248.8701171875,174397
2015-02-18,1255.938232421875,311680
2015-02-19,1255.5052490234375,45964
2015-02-20,1284.6920166015625,188335
2015-02-23,1305.36767578125,314114
2015-02-24,1301.040283203125,175082
2015-02-25,1262.814208984375,92279
2015-02-26,1250.0238037109375,220880
2015-02-27,1252.2354736328125,184480
2015-03-02,1296.4241943359375,214128
2015-03-03,1350.4698486328125,261983
2015-03-04,1363.5487060546875,314313
2015-03-05,1354.509033203125,229156
2015-03-09,1310.8973388671875,156149
2015-03-10,1305.9930419921875,106063
2015-03-11,1295.4625244140625,130472
2015-03-12,1309.1666259765625,117807
2015-03-13,1329.4095458984375,173201
2015-03-16,1368.693603515625,160844
2015-03-17,1395.4278564453125,283042
2015-03-18,1385.619140625,198184
2015-03-19,1391.7255859375,141486
2015-03-20,1359.990478515625,391071
2015-03-23,1305.175537109375,225885
2015-03-24,1303.204345703125,175387
2015-03-25,1371.097900390625,338946
2015-03-26,1334.0255126953125,414179
2015-03-27,1302.0498046875,172279
2015-03-30,1289.1636962890625,197216
2015-03-31,1316.715576171875,188491
2015-04-01,1336.71826171875,132827
2015-04-06,1357.0577392578125,231232
2015-04-07,1347.8736572265625,149342
2015-04-08,1328.9766845703125,305178
2015-04-09,1317.10009765625,199931
