date,adj_close,volume
2015-01-01,795.6229248046875,96950
2015-01-02,816.0619506835938,308986
2015-01-05,816.6265869140625,344472
2015-01-06,817.5171508789062,228284
2015-01-07,866.974853515625,947474
2015-01-08,855.4412231445312,452894
2015-01-09,845.058837890625,483074
2015-01-12,839.28125,276782
2015-01-13,839.8892211914062,463696
2015-01-14,845.3846435546875,658212
2015-01-15,840.215087890625,381804
2015-01-16,837.8475341796875,395802
2015-01-19,829.1376342773438,280876
2015-01-20,834.39404296875,258474
2015-01-21,831.9177856445312,270598
2015-01-22,825.8795776367188,287662
2015-01-23,831.7440795898438,460102
2015-01-27,831.6138305664062,227478
2015-01-28,831.3531494140625,455520
2015-01-29,829.0073852539062,177374
2015-01-30,820.6015014648438,200600
2015-02-02,825.4234619140625,324012
2015-02-03,835.9144287109375,480162
2015-02-04,822.81689453125,680290
2015-02-05,805.1798706054688,306482
2015-02-06,816.322509765625,502006
2015-02-09,817.6257934570312,686106
2015-02-10,839.8240966796875,359742
2015-02-11,838.281982421875,390054
2015-02-12,854.7026977539062,1068302
2015-02-13,878.7689819335938,644926
2015-02-16,883.6778564453125,563458
2015-02-18,893.0610961914062,295476
2015-02-19,904.0516967773438,265050
2015-02-20,911.1978149414062,332866
2015-02-23,895.0593872070312,374346
2015-02-24,900.5331420898438,178172
2015-02-25,898.968994140625,355214
2015-02-26,892.9959106445312,345486
2015-02-27,905.0725708007812,519516
2015-03-02,921.992919921875,781958
2015-03-03,942.0843505859375,747818
2015-03-04,935.0687255859375,455000
2015-03-05,960.3728637695312,810556
2015-03-09,955.4208374023438,358904
2015-03-10,936.6107177734375,313578
2015-03-11,936.1546020507812,198510
2015-03-12,954.247802734375,504848
2015-03-13,937.0018920898438,218480
2015-03-16,934.1998291015625,145822
2015-03-17,951.7718505859375,421918
2015-03-18,954.247802734375,494498
2015-03-19,958.8092041015625,325996
2015-03-20,926.79296875,1115574
2015-03-23,913.4348754882812,101134
2015-03-24,933.4395141601562,207346
2015-03-25,938.9132080078125,251918
2015-03-26,953.009765625,311924
2015-03-27,935.7203369140625,350044
2015-03-30,939.2606201171875,308498
2015-03-31,937.6968994140625,188924
2015-04-01,945.9507446289062,491816
2015-04-06,962.9580688476562,317168
2015-04-07,981.376953125,317256
2015-04-08,981.2247314453125,277230
2015-04-09,989.5436401367188,329644
2015-04-10,989.5436401367188,306598
2015-04-13,1003.5751342773438,554704
2015-04-15,1018.4973754882812,414936
2015-04-16,1011.8070068359375,323720
