date,adj_close,volume
2015-01-01,301.77288818359375,1456204
2015-01-02,301.583984375,2894058
2015-01-05,305.7864074707031,2099786
2015-01-06,303.9449768066406,3672197
2015-01-07,303.2366638183594,2981544
2015-01-08,315.9384460449219,2932673
2015-01-09,312.72760009765625,3543488
2015-01-12,310.1778259277344,2990475
2015-01-13,305.0309753417969,2688701
2015-01-14,312.8219909667969,2272652
2015-01-15,312.2081604003906,2140699
2015-01-16,312.4442443847656,1970666
2015-01-19,310.0833740234375,1362398
2015-01-20,312.11376953125,1091657
2015-01-21,311.0277404785156,1514648
2015-01-22,311.0749206542969,1376133
2015-01-23,327.60137939453125,7519790
2015-01-27,325.94873046875,2928237
2015-01-28,320.376953125,3391819
2015-01-29,325.00433349609375,4034959
2015-01-30,322.0768127441406,4373172
2015-02-02,317.2132873535156,1735161
2015-02-03,309.5638732910156,1537152
2015-02-04,303.3782958984375,2792395
2015-02-05,294.831787109375,2167857
2015-02-06,283.4993896484375,3265593
2015-02-09,283.4521179199219,3103409
2015-02-10,300.16748046875,3921257
2015-02-11,307.9584655761719,2148555
2015-02-12,317.8744201660156,3539194
2015-02-13,316.69390869140625,2180303
2015-02-16,312.8219909667969,2205960
2015-02-18,315.2301025390625,1227170
2015-02-19,315.27734375,2643121
2015-02-20,310.69708251953125,1302901
2015-02-23,305.40869140625,1737238
2015-02-24,315.4662170410156,2330482
2015-02-25,309.9416809082031,1467120
2015-02-26,309.09173583984375,1775811
2015-02-27,326.987548828125,3025639
2015-03-02,311.9720153808594,2592113
2015-03-03,317.8271179199219,2016305
2015-03-04,313.5303039550781,1846535
2015-03-05,314.5218505859375,1770268
2015-03-09,306.9197082519531,1825760
2015-03-10,299.8841552734375,1215285
2015-03-11,290.6765441894531,4828130
2015-03-12,292.990234375,3431277
2015-03-13,289.2127685546875,4356123
2015-03-16,295.87054443359375,1629195
2015-03-17,301.77288818359375,5158959
2015-03-18,299.0341796875,3069180
2015-03-19,295.49285888671875,1470026
2015-03-20,291.007080078125,2049167
2015-03-23,286.9462890625,1387396
2015-03-24,290.0155334472656,2447607
2015-03-25,297.23992919921875,2456872
2015-03-26,287.27685546875,3406327
2015-03-27,288.0323486328125,3371344
2015-03-30,291.38482666015625,3039118
2015-03-31,291.0542907714844,2590770
2015-04-01,293.65130615234375,1026200
2015-04-06,303.3782958984375,2039045
2015-04-07,305.88092041015625,1913068
2015-04-08,301.3951416015625,1317175
2015-04-09,299.0815124511719,1503986
2015-04-10,302.00897216796875,2127407
2015-04-13,312.3970947265625,2405161
2015-04-15,307.6279602050781,1576904
2015-04-16,309.28057861328125,1676768
2015-04-17,304.79486083984375,1471127
2015-04-20,296.0594787597656,2002115
2015-04-21,296.95660400390625,1679188
2015-04-22,296.24835205078125,2317579
2015-04-23,300.87567138671875,1069160
2015-04-24,298.7036437988281,1316393
2015-04-27,288.92950439453125,2330507
2015-04-28,289.0711669921875,2539436
2015-04-29,295.44561767578125,1566799
2015-04-30,299.8841552734375,2916537
2015-05-04,327.8846740722656,6375610
2015-05-05,323.635009765625,4219216
2015-05-06,312.7747802734375,2247751
2015-05-07,304.842041015625,1709602
2015-05-08,316.45782470703125,2097977
2015-05-11,324.9098815917969,2266220
2015-05-12,316.2690124511719,1550748
2015-05-13,321.51025390625,3022877
2015-05-14,315.3717956542969,3075816
2015-05-15,310.69708251953125,1663198
2015-05-18,320.471435546875,1370344
2015-05-19,320.943603515625,1685421
2015-05-20,323.9655456542969,1660453
2015-05-21,329.01788330078125,2609479
2015-05-22,330.5810852050781,2369700
2015-05-25,324.84954833984375,1420555
2015-05-26,327.0758056640625,1576396
2015-05-27,321.0600891113281,2585896
2015-05-28,315.470703125,3394601
2015-05-29,306.8023376464844,3711024
2015-06-01,295.1498107910156,3889157
2015-06-02,292.87615966796875,7395219
2015-06-03,281.6025695800781,24022178
2015-06-04,294.8182678222656,6343813
2015-06-05,294.9129638671875,2533852
2015-06-08,286.2446594238281,2647500
2015-06-09,290.4129943847656,2724447
2015-06-10,296.4761657714844,2282770
2015-06-11,288.23406982421875,3718393
2015-06-12,295.6234436035156,2854243
2015-06-15,293.728759765625,3154460
2015-06-16,296.71295166015625,4130581
2015-06-17,294.6287536621094,4251580
2015-06-18,294.6287536621094,2616024
2015-06-19,288.56573486328125,3438440
2015-06-22,294.6761474609375,3121416
2015-06-23,299.41290283203125,2683470
2015-06-24,295.1498107910156,2241106
2015-06-25,296.0971984863281,5190167
2015-06-26,294.8182678222656,2127770
2015-06-29,290.5077819824219,1890624
2015-06-30,291.6919250488281,2632153
2015-07-01,294.9129638671875,2854143
2015-07-02,299.41290283203125,8669541
2015-07-03,303.912841796875,5189498
2015-07-06,303.2497253417969,2853145
2015-07-07,315.51800537109375,7877450
2015-07-08,303.77081298828125,6546522
2015-07-09,298.5603332519531,3521086
2015-07-10,300.4076843261719,2531442
2015-07-13,304.4813537597656,1890469
2015-07-14,299.2708435058594,1960113
2015-07-15,302.82342529296875,2112588
2015-07-16,309.6917419433594,3075862
2015-07-17,311.9654235839844,2556255
2015-07-20,311.49176025390625,1847655
2015-07-21,305.66546630859375,1927178
2015-07-22,307.41815185546875,1703725
2015-07-23,313.9075012207031,3000343
2015-07-24,306.84967041015625,2337434
2015-07-27,297.4234619140625,2359169
2015-07-28,296.9498291015625,2415757
2015-07-29,298.1340026855469,2000338
2015-07-30,301.59185791015625,3092912
2015-07-31,307.891845703125,3265863
2015-08-03,313.291748046875,2834386
2015-08-04,321.2969665527344,4458398
2015-08-05,321.9601135253906,2486133
