date,adj_close,volume
2015-01-01,146.67153930664062,2350082
2015-01-02,148.19886779785156,2923839
2015-01-05,145.19046020507812,4830121
2015-01-06,141.99688720703125,7054029
2015-01-07,137.83143615722656,6638158
2015-01-08,141.2100830078125,3540099
2015-01-09,143.47796630859375,3743205
2015-01-12,139.86788940429688,4659450
2015-01-13,140.4232940673828,4324660
2015-01-14,131.58319091796875,13580758
2015-01-15,131.35177612304688,10860317
2015-01-16,128.2508087158203,9096928
2015-01-19,129.8244171142578,8541810
2015-01-20,133.94363403320312,8856169
2015-01-21,132.55514526367188,8871757
2015-01-22,132.7865753173828,6918171
2015-01-23,134.03619384765625,6943971
2015-01-27,131.90716552734375,7886739
2015-01-28,129.7318572998047,7496686
2015-01-29,131.81460571289062,10636771
2015-01-30,129.3153076171875,7570814
2015-02-02,134.45274353027344,7296741
2015-02-03,135.56356811523438,6262548
2015-02-04,141.07125854492188,8349284
2015-02-05,137.0446319580078,6672029
2015-02-06,136.35037231445312,5623571
2015-02-09,135.65611267089844,9737189
2015-02-10,138.10914611816406,8706407
2015-02-11,138.71083068847656,6154345
2015-02-12,141.44149780273438,10713094
2015-02-13,142.13577270507812,5666609
2015-02-16,139.72903442382812,4949268
2015-02-18,140.37698364257812,3717870
2015-02-19,144.63504028320312,8185032
2015-02-20,144.9127655029297,6630757
2015-02-23,143.339111328125,6743403
2015-02-24,142.2283172607422,6455384
2015-02-25,142.2283172607422,3479311
2015-02-26,138.61825561523438,9010829
2015-02-27,143.6168212890625,6534491
2015-03-02,144.9127655029297,4452819
2015-03-03,146.90292358398438,3718817
2015-03-04,141.71923828125,5559004
2015-03-05,137.0908966064453,8404364
2015-03-09,130.33355712890625,8031261
2015-03-10,127.78799438476562,6588296
2015-03-11,120.66035461425781,21561044
2015-03-12,124.87210845947266,14242872
2015-03-13,121.9100112915039,6690050
2015-03-16,117.37425994873047,10785285
2015-03-17,124.27046966552734,9699896
2015-03-18,123.2522201538086,4154051
2015-03-19,122.46541595458984,4626972
2015-03-20,122.23397827148438,4836454
2015-03-23,125.79779815673828,6306085
2015-03-24,122.97453308105469,4386125
2015-03-25,123.02079010009766,2895061
2015-03-26,119.91983032226562,7955596
2015-03-27,123.99274444580078,5241353
2015-03-30,121.40089416503906,3651285
2015-03-31,119.41071319580078,8516432
2015-04-01,122.37284088134766,7180617
2015-04-06,124.68699645996094,5542921
2015-04-07,126.76972961425781,6514199
2015-04-08,127.69541931152344,6176434
2015-04-09,129.50042724609375,6142066
2015-04-10,127.64911651611328,4860480
2015-04-13,125.98291778564453,5017864
2015-04-15,125.10356140136719,8714291
2015-04-16,126.9548568725586,5457847
2015-04-17,129.36158752441406,8674061
2015-04-20,127.97310638427734,5669966
2015-04-21,124.31671142578125,6236971
2015-04-22,124.64070892333984,6263990
2015-04-23,125.010986328125,6782890
2015-04-24,121.40089416503906,7487405
2015-04-27,120.3826675415039,4805160
2015-04-28,121.58604431152344,6154792
2015-04-29,120.89177703857422,7223085
2015-04-30,119.04045104980469,11618447
2015-05-04,123.2522201538086,4003261
2015-05-05,128.9913330078125,8946517
2015-05-06,127.51029205322266,9503948
2015-05-07,124.31671142578125,5764064
2015-05-08,128.62107849121094,4144037
