date,static_capm_mvo
2018-10-08,0.0077449844264820406
2018-10-09,-0.004433497461251502
2018-10-10,0.002526111383802415
2018-10-11,-0.02669904267033839
2018-10-12,0.02101522739063257
2018-10-15,0.0060620621100870116
2018-10-16,0.010155773369890642
2018-10-17,-0.007768226018668743
2018-10-19,-0.015660947083795215
2018-10-22,-0.010404142901850376
2018-10-23,-0.019089998120544068
2018-10-24,0.00017345608066397583
2018-10-25,-0.001290584950448233
2018-10-26,-0.012412729546970588
2018-10-29,0.024346303194695343
2018-10-30,0.0018529495319382604
2018-10-31,0.024160128966649104
2018-11-01,-0.0007129759999999999
2018-11-02,0.00341173080370221
2018-11-05,-0.007310208275823285
2018-11-06,-0.003840087060118048
2018-11-07,0.008012519146135948
2018-11-09,0.0006760473986243119
2018-11-12,-0.006599313566489284
2018-11-13,0.007130970981097624
2018-11-14,-0.004572251325414808
2018-11-15,0.007661826097874978
2018-11-16,0.00478526161256242
2018-11-19,-0.0011545644003011317
2018-11-20,-0.01195875773890566
2018-11-21,-0.010652902599182197
2018-11-22,-0.0035835587977168302
2018-11-26,0.009032181618322598
2018-11-27,0.011073198253148713
2018-11-28,0.01304098390072462
2018-11-29,0.007718782183851067
2018-11-30,-0.0010568577652040724
2018-12-03,-0.000268512
2018-12-04,0.0008327577162518841
2018-12-05,-0.003052102995047425
2018-12-06,-0.02143567241582029
2018-12-07,0.01059702165453354
2018-12-10,-0.0174097392253621
2018-12-11,0.012817390084517086
2018-12-12,0.018011724665750246
2018-12-13,0.006476733215525709
2018-12-14,0.0016921594727546088
2018-12-17,0.00271126275787246
2018-12-18,-0.004748912590107727
2018-12-19,0.001383314240007439
2018-12-20,-0.0020608405701614137
2018-12-21,-0.018727021399488137
2018-12-24,-0.003898543827650096
2018-12-26,-0.0015159190126642582
2018-12-27,0.010566138953995191
2018-12-28,0.005746151603141859
2018-12-31,-0.0007967533505373132
2019-01-03,-0.001267693387755102
2019-01-04,-0.009732694297666745
2019-01-07,0.003047333732722721
2019-01-08,-3.114359749769289e-05
2019-01-09,0.003754686070116785
2019-01-10,0.004294491730421489
2019-01-11,-0.005686078887875196
2019-01-14,-0.0045604568103494785
2019-01-15,0.018817726884412942
2019-01-16,-0.0059133600029823066
2019-01-17,0.0020451608745694267
2019-01-18,-0.00010353907057988952
2019-01-21,0.005010445817422422
2019-01-22,0.00020956122108636507
2019-01-23,-0.0015963340110923061
2019-01-24,0.004212822028694679
2019-01-25,-0.004289150275276521
2019-01-28,-0.005019069811385045
2019-01-29,0.007348023611799843
2019-01-30,-0.003100975512998235
2019-01-31,0.011318260872050314
2019-02-01,0.015383715037321902
2019-02-04,-0.008660370788603098
2019-02-05,0.002455580408663209
2019-02-06,0.01758253192873902
2019-02-07,0.0025269493901610087
2019-02-08,-0.01055634215533102
2019-02-11,-0.01131243128409488
2019-02-12,-0.008649915145566553
2019-02-14,-0.0064872731556065814
2019-02-15,-0.006702825057568592
2019-02-18,-0.011129518609322405
2019-02-19,-0.007259410904359917
2019-02-20,0.00959585943012695
2019-02-21,0.006256443946157841
2019-02-22,0.008379413003595466
2019-02-25,0.01527351413033555
2019-02-26,0.003265062833447044
2019-02-27,-0.005873539563728617
2019-02-28,-0.008428117218734363
2019-03-01,0.0037706984529095443
2019-03-05,0.001712484834372858
2019-03-06,-0.0007146340134120744
2019-03-07,-0.006021763513832741
2019-03-08,0.00029511761532197904
2019-03-11,0.006054993866862203
2019-03-12,0.008347998249523897
2019-03-13,0.005809098583593667
2019-03-14,-0.0026556007943502593
2019-03-15,-0.003156335252294291
2019-03-18,0.0027859545878817903
2019-03-19,0.005130997498345412
2019-03-20,-0.005994098794952482
2019-03-22,-0.002948592621863794
2019-03-25,-0.004576578136796101
2019-03-26,0.0059204445648857705
2019-03-27,-0.0007918469634962042
2019-03-28,0.008920881214324237
2019-04-01,0.013441238292834737
2019-04-02,-0.000654912
2019-04-03,-0.0040034091764442874
2019-04-04,-0.005197521334303923
2019-04-05,0.009557961707368067
2019-04-08,-0.009175388409415706
2019-04-09,0.002391537172453847
2019-04-10,-0.00774690761121786
2019-04-11,0.0014245006716629904
2019-04-12,0.0031691405094701136
2019-04-15,0.007246651046340613
2019-04-16,0.004015155370439877
2019-04-18,0.00027675309051624936
2019-04-22,-0.008404129609617061
2019-04-23,0.0013420798841344834
2019-04-24,0.013840383849362623
2019-04-25,-0.005316395279134632
2019-04-26,0.010214289264122364
2019-04-30,0.007961502380058313
2019-05-02,-0.009276347973428438
2019-05-03,-0.008806165746038038
2019-05-06,-0.009445583646252434
2019-05-07,-0.003018497016579081
2019-05-08,-0.01359792349922313
2019-05-09,-0.003230266486150448
2019-05-10,-0.005237213191681973
2019-05-13,-0.004153815871399899
2019-05-14,-0.0057898567149877464
2019-05-15,0.004170822757290694
2019-05-16,0.013882755103182005
2019-05-17,0.013368351090242772
2019-05-20,0.024142149223732888
2019-05-21,-0.001602206664226474
2019-05-22,-0.0011544944990431953
2019-05-23,-0.0059832576372298805
2019-05-24,0.010342070616132019
2019-05-27,-0.008726724620893182
2019-05-28,0.005048703578714515
2019-05-29,-0.0009097598119797001
2019-05-30,0.010675748008800227
2019-05-31,0.005901517252864661
2019-06-03,-0.0008838159999999997
2019-06-04,-0.0029242685871688334
2019-06-06,-0.009897503872703538
2019-06-07,-0.0006334848158930893
2019-06-10,0.007728534664151535
2019-06-11,0.004919851808807756
2019-06-12,-0.004148379493585634
2019-06-13,0.0016990272437046414
2019-06-14,-0.007002269092413459
2019-06-17,-0.012243518903175064
2019-06-18,0.00411367271279435
2019-06-19,-0.010582474507396262
2019-06-20,-0.001989665334777969
2019-06-21,-0.0033421686716673324
2019-06-24,-0.0007641341286681222
2019-06-25,0.010260514468825716
2019-06-26,0.008943669368631675
2019-06-27,-0.0026517900267182233
2019-06-28,-0.0019990452929875206
2019-07-01,0.011739019909832765
2019-07-02,-0.00048391999999999993
2019-07-03,-0.00027977573685611867
2019-07-04,0.0009836127996471194
2019-07-05,-0.018873717242899404
2019-07-08,-0.027545902918038656
2019-07-09,-0.015718459562927344
2019-07-10,-0.009608585643337528
2019-07-11,-0.00017086861381020928
2019-07-12,-0.008698107285033624
2019-07-15,0.002342777867341022
2019-07-16,0.008222706106107683
2019-07-17,-0.0001285623160660551
2019-07-18,-0.005872508939798344
2019-07-19,-0.012311707722521567
2019-07-22,-0.005518162485076287
2019-07-23,0.0037217134704689275
2019-07-24,-0.014150708066164312
2019-07-25,-0.0006789503912219127
2019-07-26,0.014050205143585336
2019-07-29,-0.008744418705285167
2019-07-30,-0.002583829410098668
2019-07-31,-0.005155209268611038
2019-08-01,-0.006202490824825924
2019-08-02,-0.00088947954000545
2019-08-05,-0.014299509754007036
2019-08-06,0.011130431313182847
2019-08-07,-0.007038575143009383
2019-08-08,0.013309592517098765
2019-08-09,0.009137824484006766
2019-08-13,-0.030405893740841322
2019-08-14,0.009567723885918205
2019-08-16,0.0018567470897552158
2019-08-19,0.005724821996576368
2019-08-20,-0.001304617085560003
2019-08-21,-0.006298000510239344
2019-08-22,-0.009565301686499834
2019-08-23,0.010040524371310755
2019-08-26,0.021493115945838404
2019-08-27,0.002491567284251235
2019-08-28,-0.0054729884525083015
2019-08-29,-0.0056428237537668804
2019-08-30,0.010316907701667752
2019-09-03,-0.016343113217105944
2019-09-04,0.0007280843287565731
2019-09-05,0.0019024761453391658
2019-09-06,0.008651314390213822
2019-09-09,0.009392384138982957
2019-09-11,-0.0035484492030149637
2019-09-12,-0.010284806728694022
2019-09-13,0.011540305962793197
2019-09-16,0.003310917172308508
2019-09-17,-0.015283465159274626
2019-09-18,0.004607499953555114
2019-09-19,-0.011283219216127741
2019-09-20,0.04953872131554609
2019-09-23,0.02353917613120109
2019-09-24,-0.006953827271126239
2019-09-25,-0.005766837789862393
2019-09-26,0.010317704519441577
2019-09-27,-0.002912025009647423
2019-09-30,9.961709176429341e-05
2019-10-01,-0.011772925283513501
2019-10-03,-0.0013339616080568957
2019-10-04,-0.012747342322007605
2019-10-07,0.0027660487921699903
2019-10-09,0.006763002546979344
2019-10-10,-0.006019973623821376
2019-10-11,0.003953250076729947
2019-10-14,0.007037538197964063
2019-10-15,0.008048291302362684
2019-10-16,0.013088272418983346
2019-10-17,0.009099626290827086
2019-10-18,0.011417948492660843
2019-10-22,0.002249522512369009
2019-10-23,0.0038380231604913696
2019-10-24,-0.0005053782858730383
2019-10-25,-0.0009181532242381488
2019-10-29,0.016558580050337068
2019-10-30,3.555998155714427e-05
2019-10-31,0.006499433587030078
2019-11-01,-0.001039272
2019-11-04,-0.0061661997119784795
2019-11-05,-0.009252777223280769
2019-11-06,-0.011146452246244103
2019-11-07,-0.001073176514254667
2019-11-08,-0.016302990400818868
2019-11-11,-0.0026319775716779313
2019-11-13,0.009566424618784413
2019-11-14,0.002957101625666132
2019-11-15,-0.0023326426309425124
2019-11-18,-0.0013777264017368158
2019-11-19,-0.011500712172617574
2019-11-20,0.008735377009197014
2019-11-21,-0.006574186484371
2019-11-22,-0.005685611477278727
2019-11-25,0.01489514836656771
2019-11-26,-0.0036438609772005514
2019-11-27,0.001036542912436167
2019-11-28,0.004524991347410334
2019-11-29,-0.009455363246902129
2019-12-02,-0.000659248
2019-12-03,0.0015864494811559113
2019-12-04,0.004607858723134444
2019-12-05,-0.007710181510423096
2019-12-06,-0.003990456622195302
2019-12-09,3.524322586724929e-05
2019-12-10,-0.0037979253638889317
2019-12-11,0.003204615976620113
2019-12-12,0.004624604419365156
2019-12-13,0.004430696839531235
2019-12-16,-0.006704296293145477
2019-12-17,0.011393816553346543
2019-12-18,-0.0035865833767787314
2019-12-19,0.007425191564577941
2019-12-20,0.010773520777803941
2019-12-23,0.0001875203249099497
2019-12-24,-0.004341849893017182
2019-12-26,-0.003798974451697467
2019-12-27,0.010472275877050448
2019-12-30,0.0023225498283754214
2019-12-31,-0.008095584014613562
2020-01-02,-0.0012710453877551018
2020-01-03,-0.003507257095566976
2020-01-06,-0.014678254007225859
2020-01-07,0.002755257927320278
2020-01-08,0.006167816659192593
2020-01-09,0.01252776605929339
2020-01-10,0.004427120986686415
2020-01-13,0.010045927208830838
2020-01-14,0.0156315099425492
2020-01-15,0.0028509292147586096
2020-01-16,0.0016380342612017118
2020-01-17,0.007640033152816217
2020-01-20,-0.005568653613074681
2020-01-21,-0.0018798222984723174
2020-01-22,0.006214070492296879
2020-01-23,0.008125178423039732
2020-01-24,0.002139005445851305
2020-01-27,-0.008249892315027258
2020-01-28,-0.008894196781346899
2020-01-29,0.013685884735901502
2020-01-30,-0.009170600168805634
2020-01-31,-0.005257007877823847
2020-02-03,-0.011607331531314307
2020-02-04,0.012904891030728994
2020-02-05,-0.00029267999999999997
2020-02-06,0.00945546541650637
2020-02-07,0.0053491390619648735
2020-02-10,-0.0037175038507858207
2020-02-11,-0.0030952652683438114
2020-02-12,0.0056570312783439155
2020-02-13,0.0017464870920959779
2020-02-14,0.006869912743303491
2020-02-17,-0.0075666641737019685
2020-02-18,-0.008661170280927322
2020-02-19,0.011600332862271037
2020-02-20,-0.005187940444628113
2020-02-24,-0.020906313613994768
2020-02-25,-0.0020154967306957533
2020-02-26,-0.0068736324054682486
2020-02-27,-0.0014573967644125473
2020-02-28,-0.04056181658172858
2020-03-02,0.0018351761600519968
2020-03-03,0.021929719193808955
2020-03-04,-0.004605902813910579
2020-03-05,-0.000358192
2020-03-06,-0.018016092270732278
2020-03-09,-0.038694913309679224
2020-03-11,-0.0083910476880686
2020-03-12,-0.06906295272958274
2020-03-13,0.030097671862188816
2020-03-16,-0.05116704891037597
2020-03-17,-0.02899201471530313
2020-03-18,-0.08655042471524356
2020-03-19,-0.016898230763844918
2020-03-20,0.057638002363617366
2020-03-23,-0.14306914935384724
2020-03-24,0.04818715706306818
2020-03-25,0.0675262203487898
2020-03-26,0.04619506615648903
2020-03-27,-0.026862033634821085
2020-03-30,-0.016475429599444397
2020-03-31,0.03930114118888412
2020-04-01,-0.03436328403638651
2020-04-03,-0.0005393069233629844
2020-04-07,0.09318156982518765
2020-04-08,0.013049505623387565
2020-04-09,0.02142707334749632
2020-04-13,-0.003775969203868534
2020-04-15,0.014079992601165613
2020-04-16,0.013787105405145737
2020-04-17,-0.0012466462892756168
2020-04-20,0.0012436108700076423
2020-04-21,-0.01914826377369401
2020-04-22,0.02409293414950692
2020-04-23,-0.0018323395194621813
2020-04-24,-0.027631640448554772
2020-04-27,0.03774997410655342
2020-04-28,-0.005017493062694176
2020-04-29,0.007866094512380564
2020-04-30,0.01182232302969339
2020-05-04,-0.028240043501869337
2020-05-05,-0.0035769350422821733
2020-05-06,0.01393066755745348
2020-05-07,-0.006619688799610901
2020-05-08,0.027625092128977326
2020-05-11,0.0001331192409998157
2020-05-12,0.007109189254255153
2020-05-13,-0.010246389545505677
2020-05-14,-0.013438147851614783
2020-05-15,0.0032453576578679033
2020-05-18,-0.03517594720102894
2020-05-19,0.022323850256811974
2020-05-20,0.013148258760563131
2020-05-21,0.004518144774473504
2020-05-22,-0.0023807994118160386
2020-05-26,0.008535275735356418
2020-05-27,-0.00016243339898210345
2020-05-28,0.008863233444916543
2020-05-29,0.012904312067950124
2020-06-01,-0.00046110399999999994
2020-06-02,-0.010097722818395997
2020-06-03,0.0038971862298392127
2020-06-04,0.016093661751405433
2020-06-05,0.004032181393597396
2020-06-08,-0.007785390750838491
2020-06-09,-0.0025859500051804603
2020-06-10,-0.004092923225327456
2020-06-11,-0.012240468814153034
2020-06-12,0.0018671363030864274
2020-06-15,-0.008820814660540811
2020-06-16,-0.001991312646872187
2020-06-17,0.00017115115706728325
2020-06-18,0.006762326605549986
2020-06-19,0.005614506256103878
2020-06-22,0.010374554876196752
2020-06-23,0.01747601759514828
2020-06-24,-0.015301005334168538
2020-06-25,0.0008449136901160247
2020-06-26,0.001718655535552189
2020-06-29,-0.0006415876751032904
2020-06-30,0.0016801572429532468
2020-07-01,-0.009072297249645919
2020-07-02,0.0005725432326464061
2020-07-03,0.01297901422911846
2020-07-06,0.003341790081889423
2020-07-07,0.0009442669798333785
2020-07-08,0.0028999109937268334
2020-07-09,0.0048241290298541295
2020-07-10,0.005017020083458166
2020-07-13,0.006875792409524423
2020-07-14,-0.0011304967345146422
2020-07-15,-0.007292490307060974
2020-07-16,0.011455669683551804
2020-07-17,0.011178480097560778
2020-07-20,0.003577442944967843
2020-07-21,-0.008511632210306165
2020-07-22,-0.007234308303408923
2020-07-23,0.015575303299814313
2020-07-24,-0.007231418141193126
2020-07-27,0.002910518460723672
2020-07-28,0.0029028087143414707
2020-07-29,0.015632282165580484
2020-07-30,0.011197047560519537
2020-07-31,0.004988025910370104
2020-08-03,-0.0006977919999999998
2020-08-04,0.01866283504368743
2020-08-05,0.003828567077379167
2020-08-06,0.011266098144039966
2020-08-07,0.015880260960724268
2020-08-10,0.014714948247027782
2020-08-11,0.0004030703387177016
2020-08-12,-0.0017940041857500808
2020-08-13,-0.001674995511579615
2020-08-14,-0.015946976720172288
2020-08-17,0.003830560041080751
2020-08-18,0.004235375689101694
2020-08-19,0.003022695378028061
2020-08-20,-0.000536019793720192
2020-08-21,0.0007208918108552885
2020-08-24,0.002159553591083024
2020-08-25,0.0014214894968725346
2020-08-26,-0.0003007016891454215
2020-08-27,-0.00018975257259568133
2020-08-28,0.0018840771023595471
2020-08-31,-0.029164086806015586
2020-09-01,0.02326707619053122
2020-09-02,0.013861417264663207
2020-09-03,0.005068549057472473
2020-09-04,-0.021509298672936168
2020-09-07,-0.004625196418346279
2020-09-08,-0.008380200156973817
2020-09-09,0.00837193128879288
2020-09-10,0.01709131453465008
2020-09-11,-0.0020899629378409823
2020-09-14,-0.008744462778090316
2020-09-15,0.005336778498358445
2020-09-16,0.008826849729717081
2020-09-17,0.003942944179305087
2020-09-18,0.023971714555309574
2020-09-21,-0.03955588277340026
2020-09-22,-0.0032647434839987288
2020-09-23,-0.02053776947109342
2020-09-24,-0.025289763765729285
2020-09-25,0.023314683679972595
2020-09-28,0.013479723337865793
2020-09-29,-0.006167094985752594
2020-09-30,-0.01681799114020447
2020-10-01,0.003948755492467326
2020-10-05,0.0008292930414444579
2020-10-06,0.0008486144437748495
2020-10-07,-0.0003149533171366418
2020-10-08,-0.0012614746028638225
2020-10-09,-0.004581371571148639
2020-10-12,-0.002877858792007079
2020-10-13,-0.0010632947624700253
2020-10-14,0.0018651508208903196
2020-10-15,-0.021030568161469237
2020-10-16,0.011273542278470675
2020-10-19,-0.00911809521279414
2020-10-20,0.0013152997029213542
2020-10-21,0.0003568769778712869
2020-10-22,0.0017397621260237107
2020-10-23,0.003733333402720589
2020-10-26,-0.014181822404815123
2020-10-27,0.016000676474382622
2020-10-28,-0.003329608822351775
2020-10-29,-0.001889624191636398
2020-10-30,-0.0012647434596244735
2020-11-02,-0.01788800110236784
2020-11-03,-0.0008967839999999999
2020-11-04,0.016928869830146607
2020-11-05,0.014729209367182455
2020-11-06,0.00015276929551597896
2020-11-09,0.014805059082752803
2020-11-10,-0.03683925165418471
2020-11-11,0.021037878149200204
2020-11-12,0.0002825183073059607
2020-11-13,0.007783001091374942
2020-11-17,0.002606829108202575
2020-11-18,-0.004315817783125571
2020-11-19,-0.007209551238888414
2020-11-20,0.007102634139999007
2020-11-23,0.024313146385761583
2020-11-24,0.003870754204482983
2020-11-25,-0.020437717661537274
2020-11-26,0.012591653060792001
2020-11-27,0.0005274518344176356
2020-12-01,0.010014152537451415
2020-12-02,0.013709396782493772
2020-12-03,-0.00030144
2020-12-04,0.005527682296040216
2020-12-07,0.009777304985797262
2020-12-08,-0.0025113843330666842
2020-12-09,0.004909107350463617
2020-12-10,0.0010339508382029145
2020-12-11,-0.006985438167311007
2020-12-14,0.002693661346976579
2020-12-15,0.0015653874746995354
2020-12-16,0.012288476948592216
2020-12-17,0.00022056947740326655
2020-12-18,0.009938920077725021
2020-12-21,-0.03149225294023962
2020-12-22,0.03193843925926766
2020-12-23,0.02431017723853577
2020-12-24,0.0015763237836125355
2020-12-28,0.00752543326336098
2020-12-29,0.0006374992787639611
2020-12-30,-0.002129536422942027
2020-12-31,0.00196111946313019
2021-01-04,-0.0013061144489795915
2021-01-05,0.004410623685119479
2021-01-06,-0.0026326435559126983
2021-01-07,-0.00010016817402275311
2021-01-08,0.018894494654623853
2021-01-11,0.0193948461175923
2021-01-12,-0.007658957824580396
2021-01-13,-0.0009218385927064977
2021-01-14,-0.007322949200073956
2021-01-15,-0.020544335579690244
2021-01-18,-0.024443368199656305
2021-01-19,0.012364357166021741
2021-01-20,0.01562726087614649
2021-01-21,-0.0045178056117790594
2021-01-22,-0.013493488552965636
2021-01-25,-0.010580583750105801
2021-01-27,-0.013516382685430383
2021-01-28,-0.011343056377757853
2021-01-29,-0.023421779746348174
2021-02-01,-0.0007557199999999999
2021-02-02,0.02169756433914099
2021-02-03,0.015374097642376313
2021-02-04,0.0015744959425692906
2021-02-05,0.007089051423238886
2021-02-08,0.01430550267427903
2021-02-09,-0.0036705090923168657
2021-02-10,0.009485175170791855
2021-02-11,0.001491610789118421
2021-02-12,0.010818241779670392
2021-02-15,0.011914502776493644
2021-02-16,0.0021099566694697497
2021-02-17,-0.006936525864568768
2021-02-18,-0.0012273225654473
2021-02-19,-0.01844981838928124
2021-02-22,-0.009733170409238556
2021-02-23,-0.004015304403722515
2021-02-24,0.005918481768478815
2021-02-25,0.010952155690057095
2021-02-26,-0.02429684595976927
2021-03-01,-0.0005793199999999999
2021-03-02,0.02498925652348573
2021-03-03,0.014679939044560286
2021-03-04,0.0030022428483794
2021-03-05,-0.017416980815191753
2021-03-08,0.0002278730229426369
2021-03-09,-0.002516765426291218
2021-03-10,0.0075013187559205725
2021-03-12,-0.006559636170166179
2021-03-15,-0.0037492983743856387
2021-03-16,0.0011860483679578366
2021-03-17,-0.02366961805777385
2021-03-18,-0.018290341409774993
2021-03-19,0.009946011241335928
2021-03-22,0.03138642056838009
2021-03-23,0.01807947507089297
2021-03-24,-0.01414724001451526
2021-03-25,-0.023055218797420896
2021-03-26,0.010468848973331347
2021-03-30,0.02808759656356203
2021-03-31,-0.0033852093228923614
2021-04-01,0.02391356684368992
2021-04-05,0.009497741306169394
2021-04-06,0.038024557013911345
2021-04-07,-0.0011059913467249172
2021-04-08,0.005086138335994808
2021-04-09,0.017053580703995822
2021-04-12,-0.04385335889020572
2021-04-13,-0.007934787104229112
2021-04-15,0.01740805822508773
2021-04-16,0.0265421418784704
2021-04-19,-0.0076144053597677714
2021-04-20,0.0042075694560239725
2021-04-22,0.008752017658441275
2021-04-23,-0.009132605826811947
2021-04-26,-0.0008396814225159907
2021-04-27,0.01343673746617623
2021-04-28,0.000248914142843955
2021-04-29,0.0013942384294367335
2021-04-30,-0.004274770549649708
2021-05-03,-0.0007523199999999999
2021-05-04,-0.00802505626108246
2021-05-05,0.0112507552862223
2021-05-06,0.018292900082487476
2021-05-07,0.012519551653015458
2021-05-10,0.007193204475127454
2021-05-11,-0.008224481181670261
2021-05-12,-0.021446745580572694
2021-05-14,-0.020057694919456425
2021-05-17,0.015024431497328253
2021-05-18,0.011234304379490034
2021-05-19,-0.003972257458709656
2021-05-20,-0.009930459279258648
2021-05-21,0.006751603021755561
2021-05-24,-0.0070650688737402215
2021-05-25,0.003965263939607586
2021-05-26,0.005808791907514927
2021-05-27,0.006889875996440401
2021-05-28,0.0015224197473108197
2021-05-31,0.011186921951858914
2021-06-01,-0.00035535199999999997
2021-06-02,0.01647978714778131
2021-06-03,0.01211343606401351
