date,adaptive_beta
2018-06-15,0.00014898367562003907
2018-06-18,-0.0012022573767649226
2018-06-19,-0.010318064158836482
2018-06-20,0.0012402140886991157
2018-06-21,-0.006692485384669333
2018-06-22,0.006676428209540196
2018-06-25,-0.006178324644513751
2018-06-26,0.0020777684863013406
2018-06-27,-0.012797315327601077
2018-06-28,-0.010148299119289765
2018-06-29,0.013300920672077143
2018-07-02,-0.007461750507946904
2018-07-03,0.0074185356698587175
2018-07-04,0.002882465460126957
2018-07-05,-0.002389081761159278
2018-07-06,0.0015957379126032222
2018-07-09,0.007343515327726929
2018-07-10,0.00809658288376558
2018-07-11,-0.0030337632708029518
2018-07-12,0.0033707886215949526
2018-07-13,-0.0019724580641337663
2018-07-16,-0.013388143893887667
2018-07-17,0.010080565440490208
2018-07-18,-0.004810049422727943
2018-07-19,-0.0034371049302159094
2018-07-20,0.00544600251159736
2018-07-23,0.010459092358318114
2018-07-24,0.00781382951700996
2018-07-25,-0.0014055026782723468
2018-07-26,0.003757250372448418
2018-07-27,0.009500565579797282
2018-07-30,0.00396941010126709
2018-07-31,0.007792352150685121
2018-08-01,0.0003014002980016399
2018-08-02,-0.002452280661363536
2018-08-03,0.004546424607889347
2018-08-06,0.002510129956333791
2018-08-07,-0.00240156827078744
2018-08-08,0.0035447719790147477
2018-08-09,0.0007440130177330111
2018-08-10,-0.003823466940774618
2018-08-13,-0.0013905947429951834
2018-08-14,0.00973396819051701
2018-08-16,-0.002000792596027672
2018-08-17,0.008309018162981498
2018-08-20,0.008701472540356156
2018-08-21,0.003131314556941748
2018-08-23,0.0015714261837159946
2018-08-24,-0.0017950017319342784
2018-08-27,0.010480050709841648
2018-08-28,0.0024797819591449487
2018-08-29,-8.559160099744055e-05
2018-08-30,0.001097680498738629
2018-08-31,0.005905557255763533
2018-09-03,-0.008507667049864328
2018-09-04,-0.01273559433624014
2018-09-05,-0.0022477738029223863
2018-09-06,0.008557245129379087
2018-09-07,0.007084284803269454
2018-09-10,-0.015032126276388443
2018-09-11,-0.013985085554895598
2018-09-12,0.007801192075663576
2018-09-14,0.016780706859548567
2018-09-17,-0.007297086183900755
2018-09-18,-0.008904849250826624
2018-09-19,-0.002984479675769945
2018-09-21,-0.009679107507827363
2018-09-24,-0.01906169609472995
2018-09-25,0.009668586976155443
2018-09-26,-0.0003262735974977708
2018-09-27,-0.007164660697307706
2018-09-28,-0.015003152605922783
2018-10-01,0.004791234821654
2018-10-03,-0.011973495239532034
2018-10-04,-0.02301294710969269
2018-10-05,-0.03125092737138561
2018-10-08,0.005238869745213569
2018-10-09,-0.004947424252841377
2018-10-10,0.02164898913179076
2018-10-11,-0.021386072549682854
2018-10-12,0.025056684838437697
2018-10-15,0.002390500491901652
2018-10-16,0.007289821527837304
2018-10-17,-0.013577203757946766
2018-10-19,-0.007819653637325931
2018-10-22,-0.008208015653726588
2018-10-23,-0.011402032362884713
2018-10-24,0.009201746390147963
2018-10-25,-0.006665004482835622
2018-10-26,-0.007804308184883084
2018-10-29,0.02423128399230389
2018-10-30,-0.0031526513048761033
2018-10-31,0.013351342326092985
2018-11-01,0.00285711643601426
2018-11-02,0.01479966043856546
2018-11-05,-0.002504072320254183
2018-11-06,-0.004738905231026308
2018-11-07,0.006179233870557419
2018-11-09,0.0027908179636023725
2018-11-12,-0.01008377619257591
2018-11-13,0.009657233647733377
2018-11-14,0.0004336650148071737
2018-11-15,0.0063341599515941505
2018-11-16,0.005795041937853953
2018-11-19,0.004413707354580016
2018-11-20,-0.01290718339423581
2018-11-21,0.0009115706679829986
2018-11-22,-0.008636110964439798
2018-11-26,0.006482100874030426
2018-11-27,0.0016633426245640703
2018-11-28,-0.004478605330178978
2018-11-29,0.011882366897280084
2018-11-30,0.002138761432607791
2018-12-03,0.001284074150414363
2018-12-04,0.0004872367960374948
2018-12-05,-0.013255090508208615
2018-12-06,-0.019334181095158515
2018-12-07,0.0065923496635846785
2018-12-10,-0.01689300800486136
2018-12-11,0.009440782008427668
2018-12-12,0.022199407756828063
2018-12-13,0.003608473663128785
2018-12-14,0.0035415236843668167
2018-12-17,0.005479497214980734
2018-12-18,0.0039694271195024585
2018-12-19,0.006895312849968203
2018-12-20,-0.0008500410311620926
2018-12-21,-0.013814644211034458
2018-12-24,-0.009746704824341116
2018-12-26,0.0038864943577390752
2018-12-27,0.0032527721891755226
2018-12-28,0.007889817840684
2018-12-31,0.0014429802594838608
2019-01-03,-0.011308339648342325
2019-01-04,0.004680387380173705
2019-01-07,0.002290339004541258
2019-01-08,0.0029646749282347517
2019-01-09,0.0017417355618304323
2019-01-10,-8.877558601143529e-05
2019-01-11,-0.0024588551236521096
2019-01-14,-0.00624981347827528
2019-01-15,0.011482155809720033
2019-01-16,5.734825278458345e-05
2019-01-17,0.0002878867683698285
2019-01-18,-0.00399406781914664
2019-01-21,-0.0021810088474818585
2019-01-22,-0.0024137400133078454
2019-01-23,-0.003851139281543826
2019-01-24,-0.0018587237161325006
2019-01-25,-0.008778031942188643
2019-01-28,-0.013697842369029451
2019-01-29,0.0044049459203563
2019-01-30,0.0030380674219958274
2019-01-31,0.010686392712723713
2019-02-01,0.009132389027595809
2019-02-04,-0.006392958991776564
2019-02-05,0.0015934970069008787
2019-02-06,0.01337485844123047
2019-02-07,0.004755538029776994
2019-02-08,-0.013586564772462175
2019-02-11,-0.01185637780429386
2019-02-12,-0.0004163381556068356
2019-02-14,-0.009631147188089146
2019-02-15,-0.004348655550804498
2019-02-18,-0.007902838396593016
2019-02-19,-0.0008880963905380324
2019-02-20,0.012803266843948917
2019-02-21,0.007352969930071586
2019-02-22,0.0068123702374322925
2019-02-25,0.007020236937274921
2019-02-26,-0.00030641158168342656
2019-02-27,-0.0004940671265402622
2019-02-28,-4.688978818775979e-05
2019-03-01,0.007996447100113487
2019-03-05,0.015363533035379955
2019-03-06,0.004860907685715197
2019-03-07,-0.005423180070183533
2019-03-08,-0.0026456573385484324
2019-03-11,0.018486209264711586
2019-03-12,0.0074200826625375775
2019-03-13,-0.0038740043712709137
2019-03-14,0.0022476197920328345
2019-03-15,0.00480806764416807
2019-03-18,0.0012751435019286985
2019-03-19,0.004020567984266137
2019-03-20,-0.007095396971912203
2019-03-22,-0.002031680623026184
2019-03-25,-0.004475510665027554
2019-03-26,0.009181477822979017
2019-03-27,-0.002417643142478624
2019-03-28,0.006741409958983516
2019-04-01,0.012350388235669852
2019-04-02,0.000850012622595841
2019-04-03,-0.006150372064854273
2019-04-04,-0.0018471265231515244
2019-04-05,0.006959674456305411
2019-04-08,-0.005326568179873817
2019-04-09,0.006292527020419268
2019-04-10,-0.0041378476519341525
2019-04-11,0.002236738379545989
2019-04-12,0.004374076456848832
2019-04-15,0.006239098064422443
2019-04-16,0.006912718838167268
2019-04-18,-0.004829237460356488
2019-04-22,-0.011457522134577845
2019-04-23,-0.0022227631954080114
2019-04-24,0.011153653810443675
2019-04-25,-0.0017198346479482677
2019-04-26,0.006824565540245433
2019-04-30,-0.000297408123001417
2019-05-02,-0.0038361464412276854
2019-05-03,-0.0015356594183182375
2019-05-06,-0.008369395104639124
2019-05-07,-0.007150160815400175
2019-05-08,-0.008945401478417419
2019-05-09,-0.004185508607246037
2019-05-10,-0.004144855939380958
2019-05-13,-0.0008937619591836733
2019-05-14,-0.004612761141380621
2019-05-15,-0.003235370701600137
2019-05-16,0.005617680279399163
2019-05-17,0.007523005662181994
2019-05-20,-5.016e-05
2019-05-21,-0.0038900740231817077
2019-05-22,-0.0015714549741283788
2019-05-23,-0.004109135522930222
2019-05-24,0.007887427532262596
2019-05-27,0.01009721968958668
2019-05-28,0.005152055539094783
2019-05-29,-0.0021626958119417105
2019-05-30,0.008336297276680314
2019-05-31,0.0033936843863414346
2019-06-03,0.01611959159040765
2019-06-04,-0.004972183456685352
2019-06-06,-0.0012797838199655955
2019-06-07,-0.0007207767975738219
2019-06-10,0.005891565425121803
2019-06-11,0.0010210044855651233
2019-06-12,-0.003647371106647677
2019-06-13,0.0030231925066764465
2019-06-14,-0.005309343692260979
2019-06-17,-0.005926523381418183
2019-06-18,0.004070274836127763
2019-06-19,-0.0008160896600528667
2019-06-20,0.00601870534196775
2019-06-21,-0.007917535870676047
2019-06-24,0.0004498862782866311
2019-06-25,-0.00020045070009279626
2019-06-26,0.011525578592924506
2019-06-27,-0.00011925409458112056
2019-06-28,-0.0023975778680338637
2019-07-01,0.005990432239010349
2019-07-02,0.00467223609446253
2019-07-03,-0.00012254917286919504
2019-07-04,0.002114781254700921
2019-07-05,-0.016617850549189662
2019-07-08,-0.016470609982241216
2019-07-09,-0.007976368215493185
2019-07-10,-0.0028900569263293156
2019-07-11,0.00834805613571559
2019-07-12,0.00042435077256618246
2019-07-15,0.00579259816978785
2019-07-16,0.0040012634576892855
2019-07-17,0.0007290956709079347
2019-07-18,-0.009953194517127749
2019-07-19,-0.007716745286465509
2019-07-22,-0.0041802870226132095
2019-07-23,0.004376051667299478
2019-07-24,-0.0025878096628269474
2019-07-25,0.005304422155012295
2019-07-26,0.00019941412819024496
2019-07-29,-0.01008597221546879
2019-07-30,-0.002528112985649114
2019-07-31,0.006097134825938048
2019-08-01,-0.00825322716983438
2019-08-02,-0.0018103091363645017
2019-08-05,-0.007038085825080303
2019-08-06,0.0038232040648826554
2019-08-07,0.0009979479851436007
2019-08-08,0.01750441987898495
2019-08-09,0.0014326833352067028
2019-08-13,-0.020363777508048807
2019-08-14,0.005598496934191252
2019-08-16,0.006843630521572221
2019-08-19,-0.002088203314514204
2019-08-20,0.0024261681242195195
2019-08-21,-0.007223812927452078
2019-08-22,-0.008756710015302888
2019-08-23,0.0037825970581840864
2019-08-26,0.014731217318618994
2019-08-27,0.006169271533912539
2019-08-28,-0.0058718738025301765
2019-08-29,-0.0004226879289787023
2019-08-30,0.0036902403591566285
2019-09-03,-0.015373226536184812
2019-09-04,0.00610684216580747
2019-09-05,0.0078060392871217125
2019-09-06,0.006795982570246158
2019-09-09,-0.0013895546580610138
2019-09-11,-0.005060948171128537
2019-09-12,-0.00520225792255102
2019-09-13,0.004769416832347537
2019-09-16,0.00019661884888799903
2019-09-17,-0.009319615628960328
2019-09-18,-0.0002325122142596528
2019-09-19,-0.0057922400456523505
2019-09-20,0.03439622737298882
2019-09-23,0.0015421157833378535
2019-09-24,0.0023334572823126326
2019-09-25,-0.0018306789883221978
2019-09-26,0.00896603569551886
2019-09-27,-0.0019510928314702175
2019-09-30,0.0030779008756456963
2019-10-01,-0.009340350063561738
2019-10-03,-0.005361710340567851
2019-10-04,-0.009822659592172975
2019-10-07,-0.003736015557581073
2019-10-09,0.009455814811195035
2019-10-10,-0.005588986182337281
2019-10-11,0.009949445637845895
2019-10-14,0.0009024406524510177
2019-10-15,0.010542235457655298
2019-10-16,0.0068312215507282835
2019-10-17,0.008687192300288391
2019-10-18,0.009725439780131438
2019-10-22,0.0021549587883087718
2019-10-23,0.004364761610949466
2019-10-24,-0.005341266876000547
2019-10-25,0.0009004555820012161
2019-10-29,0.01281192516708306
2019-10-30,0.003480221304193996
2019-10-31,0.0014172072387004296
2019-11-01,-0.0037777250616260766
2019-11-04,-0.00012213918375723627
2019-11-05,-0.004082525193621304
2019-11-06,0.00228412061705654
2019-11-07,0.00197871052893442
2019-11-08,-0.014377831354368247
2019-11-11,-0.0020457269709399776
2019-11-13,-8.00395734826282e-05
2019-11-14,0.0018925555029002741
2019-11-15,-0.0027292575423050174
2019-11-18,-0.0044166669125543095
2019-11-19,-0.003023598393816703
2019-11-20,0.004170800801240043
2019-11-21,-0.0004987844991621057
2019-11-22,-0.006082088991842951
2019-11-25,0.008303496191554842
2019-11-26,-0.004968289367085012
2019-11-27,0.0019925017393181313
2019-11-28,0.0029700263964396235
2019-11-29,-0.007277666856872968
2019-12-02,-0.005921300004685315
2019-12-03,0.0013623924158105843
2019-12-04,0.004056542068864488
2019-12-05,-0.0023788670769981433
2019-12-06,-0.004799234687968486
2019-12-09,-0.006035738881604993
2019-12-10,-0.00734380064855546
2019-12-11,0.004470777364885123
2019-12-12,0.003966938954301665
2019-12-13,0.007674108715909569
2019-12-16,-0.0014171523989902081
2019-12-17,0.008180815557446314
2019-12-18,0.0049964414670124625
2019-12-19,0.0034212375555781865
2019-12-20,0.004954449761556299
2019-12-23,0.0018601120579613349
2019-12-24,-0.0009097737170750504
2019-12-26,-0.005714428317419563
2019-12-27,0.006308501480529898
2019-12-30,0.0005514283632635747
2019-12-31,-0.0039034239030029103
2020-01-02,0.007780963590634436
2020-01-03,-0.004919809445522021
2020-01-06,-0.016290795405882286
2020-01-07,0.003778541010796652
2020-01-08,-0.003311739524639409
2020-01-09,0.013886012337225197
2020-01-10,0.004159918240105963
2020-01-13,0.007746529803478129
2020-01-14,0.005297740051731987
2020-01-15,0.0006202786263856877
2020-01-16,0.0004252889175544385
2020-01-17,0.0017278146981319399
2020-01-20,-0.007856221095325968
2020-01-21,-0.0063571895873538635
2020-01-22,-0.0042497682324713635
2020-01-23,0.007758551412615814
2020-01-24,0.005165739163640903
2020-01-27,-0.006473551001418546
2020-01-28,-0.005909764955530473
2020-01-29,0.006932407982647043
2020-01-30,-0.008402390975492117
2020-01-31,-0.009723338847953289
2020-02-03,-0.013555204564928355
2020-02-04,0.018878233131477035
2020-02-05,0.006693150082104558
2020-02-06,0.005441003922587894
2020-02-07,0.001982662360016112
2020-02-10,-0.010490358059248545
2020-02-11,0.006293034562520761
2020-02-12,0.0039359649180419065
2020-02-13,-0.0005518894664912801
2020-02-14,-0.0056360287306337995
2020-02-17,-0.00766267270455669
2020-02-18,-0.0023120422056748745
2020-02-19,0.010322128265422567
2020-02-20,-0.0022260966627967154
2020-02-24,-0.023267724865179876
2020-02-25,-0.004356883878838515
2020-02-26,-0.010548127715296238
2020-02-27,-0.00458836601053613
2020-02-28,-0.03799694010477511
2020-03-02,-0.009029314943334758
2020-03-03,0.02526586813660212
2020-03-04,-0.002019200903876719
2020-03-05,0.0025256581497101905
2020-03-06,-0.022244550988267206
2020-03-09,-0.04358957497565435
2020-03-11,-0.008024287216993007
2020-03-12,-0.09003102751560518
2020-03-13,-0.0010022579591836733
2020-03-16,-0.06111871466343208
2020-03-17,-0.0066627546837498
2020-03-18,-0.056924275064382815
2020-03-19,-0.014910299699086431
2020-03-20,-0.000412792
2020-03-23,-0.09430461596519331
2020-03-24,0.025689694256446665
2020-03-25,0.0237425701596805
2020-03-26,0.033239893886214775
2020-03-27,-0.0005507679999999999
2020-03-30,0.0023889018673110395
2020-03-31,0.036795592687014024
2020-04-01,-0.03282187723620057
2020-04-03,0.002083280831988099
2020-04-07,-0.00017267199999999996
2020-04-08,0.007535889937497556
2020-04-09,0.03814657594144456
2020-04-13,-0.0024083905458461867
2020-04-15,0.007279970920674128
2020-04-16,-0.00042044799999999997
2020-04-17,0.012399694506543452
2020-04-20,-0.010522295135271689
2020-04-21,-0.01056644066407406
2020-04-22,0.01044106266525989
2020-04-23,-5.545599999999998e-05
2020-04-24,-0.007455991209538081
2020-04-27,0.008016349814464196
2020-04-28,-0.013189785841951011
2020-04-29,0.0033460652822956943
2020-04-30,-3.387199999999999e-05
2020-05-04,-0.02465591111268237
2020-05-05,-0.007292565065717491
2020-05-06,-0.0033310446199891915
2020-05-07,-0.014704025771983818
2020-05-08,-0.00010258399999999995
2020-05-11,-0.0019630952418022616
2020-05-12,0.004153750150101848
2020-05-13,0.005265212960882826
2020-05-14,-0.018027541594358376
2020-05-15,-4.2528e-05
2020-05-18,-0.013325932720112028
2020-05-19,0.008720300680989633
2020-05-20,0.01923286235412665
2020-05-21,0.009056209223145466
2020-05-22,-6.039200000000003e-05
2020-05-26,0.0017083503192444156
2020-05-27,0.011523110458684616
2020-05-28,0.003196379939195039
2020-05-29,0.03003013014671784
2020-06-01,-9.803199999999999e-05
2020-06-02,-0.00014343316279913192
2020-06-03,0.001204201338879904
2020-06-04,0.009660984122592068
2020-06-05,0.0056156264102371406
2020-06-08,-6.640799999999998e-05
2020-06-09,-0.0018299714420097722
2020-06-10,-0.0005188300482514305
2020-06-11,-0.011706644525620731
2020-06-12,-0.005103320306798373
2020-06-15,-3.4943999999999976e-05
2020-06-16,-0.003623357422108918
2020-06-17,-0.006476633203303888
2020-06-18,0.009908621803930175
2020-06-19,0.006942479639857551
2020-06-22,-5.502400000000002e-05
2020-06-23,0.020738865588432534
2020-06-24,-0.014845827040633412
2020-06-25,-0.004858104389904552
2020-06-26,0.009775030429654843
2020-06-29,-6.118399999999999e-05
2020-06-30,-0.006575157264545885
2020-07-01,-0.0055777142826654025
2020-07-02,0.011079225989119042
2020-07-03,0.005213482361645585
2020-07-06,-3.4735999999999994e-05
2020-07-07,-0.0050631568049706146
2020-07-08,-0.009464546017507135
2020-07-09,0.0031863651992976496
2020-07-10,0.002512817037274965
2020-07-13,0.0027580746316479567
2020-07-14,-0.012436551155712901
2020-07-15,0.013342166803661463
2020-07-16,0.008004795015685302
2020-07-17,0.006246071915183247
2020-07-20,0.002926952934405004
2020-07-21,0.008653563157448923
2020-07-22,0.0007125481611967373
2020-07-23,0.01401320878016132
2020-07-24,-0.005941706263963548
2020-07-27,0.0012780360014890103
2020-07-28,0.007419086124926026
2020-07-29,0.006283220110226414
2020-07-30,0.002628194518222676
2020-07-31,0.006961191384527768
2020-08-03,-0.0054542009477445
2020-08-04,0.0056075740283842435
2020-08-05,-0.0022185849565220118
2020-08-06,0.008528691198821978
2020-08-07,0.004123822651215076
2020-08-10,0.0212846485443931
2020-08-11,-0.002894874023741719
2020-08-12,-0.005093493339033331
2020-08-13,-0.00012688686880419037
2020-08-14,-0.005759552437732361
2020-08-17,0.013943490150254832
2020-08-18,0.0022316610565570145
2020-08-19,-0.0029236636031172198
2020-08-20,0.004390501278253817
2020-08-21,0.016285818053267006
2020-08-24,-0.005536884024404394
2020-08-25,-0.0027712138843901495
2020-08-26,-0.0022320647668405717
2020-08-27,0.0019360106522715989
2020-08-28,-0.005255928646772744
2020-08-31,-0.02449688994521903
2020-09-01,0.015285548695128142
2020-09-02,0.005818286816149229
2020-09-03,0.005565125952760335
2020-09-04,-0.017424278835342907
2020-09-07,0.005672389268488557
2020-09-08,-0.009694882802981778
2020-09-09,0.00409931195787911
2020-09-10,0.008087996945596561
2020-09-11,-0.0010582847556651353
2020-09-14,0.0018796079849685903
2020-09-15,0.005648334520433781
2020-09-16,0.007329771044299566
2020-09-17,-0.004642830592595908
2020-09-18,0.02511703343912608
2020-09-21,-0.026963156594305558
2020-09-22,-0.0002842895791504603
2020-09-23,-0.012552785616976252
2020-09-24,-0.03206131611841531
2020-09-25,0.02348973535171154
2020-09-28,0.014343444490093143
2020-09-29,-0.008536714686360162
2020-09-30,0.005113837133703891
2020-10-01,0.005836137609786408
2020-10-05,0.01362209700084269
2020-10-06,0.0026471618148675097
2020-10-07,-0.0020976407750058178
2020-10-08,0.01394890255947355
2020-10-09,-0.003863623439587567
2020-10-12,0.006625281859080139
2020-10-13,-0.007860429033568202
2020-10-14,-0.01264923701027729
2020-10-15,-0.010540578404098274
2020-10-16,0.006645279102343875
2020-10-19,0.0008364956241983562
2020-10-20,0.0009153966574365192
2020-10-21,0.003566515065400869
2020-10-22,0.0013432149878378904
2020-10-23,0.00695359403241881
2020-10-26,-0.003479130614344954
2020-10-27,0.01763598685454751
2020-10-28,-0.008238696675695933
2020-10-29,-0.0006269799228289809
2020-10-30,0.00282083150231511
2020-11-02,-0.006370008851656688
2020-11-03,-0.00033513599999999993
2020-11-04,0.004450767687855404
2020-11-05,0.01715834001109794
2020-11-06,-0.0021510931938156057
2020-11-09,0.010361753731320112
2020-11-10,-0.010262232719389643
2020-11-11,0.017299283606016354
2020-11-12,-0.0005546118515784942
2020-11-13,0.003996296936920795
2020-11-17,0.0015734293536977606
2020-11-18,-0.006287890517227486
2020-11-19,0.001885069445915744
2020-11-20,0.007087637726764916
2020-11-23,0.014700707888157184
2020-11-24,0.005284593807849144
2020-11-25,-0.011406893967204363
2020-11-26,0.008139749391157332
2020-11-27,-0.004982956674201424
2020-12-01,0.005137795282334646
2020-12-02,0.010824354093426613
2020-12-03,0.007709727551005189
2020-12-04,0.00918849320972883
2020-12-07,0.009794653912954997
2020-12-08,-0.004304289585772841
2020-12-09,0.009524841750908453
2020-12-10,0.00441240458313343
2020-12-11,0.002830866346203062
2020-12-14,0.009851034117510711
2020-12-15,-0.007356276008026996
2020-12-16,0.011722350969640702
2020-12-17,-0.0002792941069710421
2020-12-18,0.005142013712496965
2020-12-21,-0.03457154211903603
2020-12-22,0.017622073105025268
2020-12-23,0.011535217755958317
2020-12-24,0.005137973258455259
2020-12-28,0.005202421727300503
2020-12-29,-0.004370593409466696
2020-12-30,0.001732736250907605
2020-12-31,-0.000971198791795106
2021-01-04,0.012055696672229032
2021-01-05,0.001388944692979468
2021-01-06,0.0010765160640048262
2021-01-07,0.004408584676239555
2021-01-08,0.017475695405487855
2021-01-11,0.0052523755416569095
2021-01-12,0.001994967106212022
2021-01-13,0.004592859433782692
2021-01-14,0.0012711294077106263
2021-01-15,-0.011804074913398436
2021-01-18,-0.016853127210737322
2021-01-19,0.01576896776825736
2021-01-20,0.008590296125430195
2021-01-21,-0.008705090679517276
2021-01-22,-0.012775416059297422
2021-01-25,-0.003919683515681652
2021-01-27,-0.014106675901354752
2021-01-28,-0.006290244905870565
2021-01-29,-0.015592634893059624
2021-02-01,-0.0010881531428571427
2021-02-02,0.017384748183583022
2021-02-03,0.020258381253235806
2021-02-04,0.004057711157399232
2021-02-05,0.0019081077652924024
2021-02-08,0.009586975647122098
2021-02-09,-0.001781235953366368
2021-02-10,-0.0005104527618131746
2021-02-11,0.0025949193383210073
2021-02-12,-0.011519081413436771
2021-02-15,-0.0044425052442284675
2021-02-16,0.00623966328877818
2021-02-17,-0.009309621738020048
2021-02-18,0.006009882398826423
2021-02-19,-0.008171864877380189
2021-02-22,-0.02301500317634403
2021-02-23,0.0051536278822207895
2021-02-24,0.002049199952810915
2021-02-25,0.013346332170230443
2021-02-26,-0.028301049627196647
2021-03-01,-0.00010891999999999998
2021-03-02,0.011950220865097429
2021-03-03,0.008207993358687701
2021-03-04,-0.0035193596263886342
2021-03-05,-0.006744039594533246
2021-03-08,-9.293599999999999e-05
2021-03-09,-0.004545854250121306
2021-03-10,0.0047588961356099056
2021-03-12,-0.0026848602873879323
2021-03-15,0.0018408994511879126
2021-03-16,0.0034585575867816867
2021-03-17,-0.01604466371988787
2021-03-18,-0.010765296240729772
2021-03-19,0.015628741430158206
2021-03-22,0.006927250638696946
2021-03-23,-0.0009122618729121735
2021-03-24,-0.0064918988498555655
2021-03-25,-0.02067202774358868
2021-03-26,0.00927334779741918
2021-03-30,0.02708987446142912
2021-03-31,-0.003253046565566288
2021-04-01,0.005349390943689289
2021-04-05,-0.011259422028966829
2021-04-06,0.006725790799625228
2021-04-07,0.00986091995672192
2021-04-08,0.0039856255688528784
2021-04-09,0.004717259315120991
2021-04-12,-0.015751510056767296
2021-04-13,-0.0025184055605875933
2021-04-15,0.005203149656691514
2021-04-16,0.009984749290903717
2021-04-19,-0.013939779705240829
2021-04-20,0.001089896342054995
2021-04-22,-0.004228554795396376
2021-04-23,-0.0024706040216197615
2021-04-26,0.004720855174921254
2021-04-27,0.004734447435379259
2021-04-28,0.00618870872572987
2021-04-29,-0.002979753904149043
2021-04-30,-0.0031037638914142066
2021-05-03,0.005102085264780149
2021-05-04,-0.00789236252717732
2021-05-05,0.006676729211919911
2021-05-06,0.0026676316429088583
2021-05-07,0.005054460645512578
2021-05-10,0.01887269053756285
2021-05-11,0.007401933139874641
2021-05-12,-0.005170196433019008
2021-05-14,0.004984321914453849
2021-05-17,0.0004020755126220043
2021-05-18,0.008952088145549446
2021-05-19,0.007516902420468569
2021-05-20,-0.010138585441946967
2021-05-21,0.004242237339596604
2021-05-24,0.007054573994797902
2021-05-25,0.008254662446412476
2021-05-26,0.00012048845145082396
2021-05-27,-0.00028041417412531864
2021-05-28,-0.0056327154806222095
