date,momentum_quality
2015-09-16,-0.003804273829302971
2015-09-18,0.0008945929147198876
2015-09-21,-0.005139670380446996
2015-09-22,-0.01548154865010085
2015-09-23,0.0017151738025111588
2015-09-24,0.0003072110199925594
2015-09-28,-0.005008870243496928
2015-09-29,0.001956702387215507
2015-09-30,0.021513279327711906
2015-10-01,0.0031495343808790326
2015-10-05,0.010152879115151949
2015-10-06,0.00456114429380689
2015-10-07,-0.001487630606836769
2015-10-08,-0.005681677517202298
2015-10-09,-0.0033861363818384013
2015-10-12,-0.00016
2015-10-13,0.0009469603188661344
2015-10-14,-0.001854012602556366
2015-10-15,0.007904928500369703
2015-10-16,0.00665787593163759
2015-10-19,0.01418299264795474
2015-10-20,0.0013494553644412283
2015-10-21,0.00262464849265042
2015-10-23,-0.006235532477861395
2015-10-26,-0.0026907159262861725
2015-10-27,0.00797176717974842
2015-10-28,-0.0015393804952567626
2015-10-29,-0.002587675359505038
2015-10-30,0.0015029456805304695
2015-11-02,-0.002721225901587429
2015-11-03,0.00327790438299555
2015-11-04,0.00041384646183141864
2015-11-05,-0.011261683412422882
2015-11-06,-0.011578832895910867
2015-11-09,-0.0021186239719964174
2015-11-10,-0.0163216516130752
2015-11-13,-0.00016
2015-11-16,-0.0013738767508790959
2015-11-17,-0.0009358910251673824
2015-11-18,-0.004897252338820844
2015-11-19,0.01624714349596052
2015-11-20,0.00929528603630437
2015-11-23,0.004547340931586243
2015-11-24,-0.006621283825305864
2015-11-26,-0.009681247323095976
2015-11-27,0.0013410750455555077
2015-11-30,-0.0005591014037345364
2015-12-01,0.008290261874322686
2015-12-02,0.003894220812710798
2015-12-03,-0.0050703281615531145
2015-12-04,-0.007886382283014585
2015-12-07,-0.006021043568496703
2015-12-08,-0.007645378151412797
2015-12-09,-0.018565797652984575
2015-12-10,0.014560741168154201
2015-12-11,-0.010965332307174407
2015-12-14,0.008819176176963999
2015-12-15,-0.0002666666666666667
2015-12-16,0.0010353475166294192
2015-12-17,0.017663371850417213
2015-12-18,-0.007342988899083625
2015-12-21,0.010614537270998854
2015-12-22,-0.005635371294626181
2015-12-23,0.00289792549987101
2015-12-24,0.0008407514460407651
2015-12-28,0.002530363457428416
2015-12-29,0.0048907790223619955
2015-12-30,-0.004672208948988833
2015-12-31,0.005592723781952403
2016-01-04,-0.012181780519181893
2016-01-05,0.003538610614263851
2016-01-06,0.00043548410488055225
2016-01-07,-0.01933087761576382
2016-01-08,0.006983828286344202
2016-01-11,-0.00611526568887682
2016-01-12,-0.004091784559496717
2016-01-13,0.006981978595523903
2016-01-14,-0.0021109977101831483
2016-01-15,-0.00021333333333333333
2016-01-18,-0.024614795055131436
2016-01-19,0.007452831540708692
2016-01-20,-0.013622161093760785
2016-01-21,-0.006322679881997994
2016-01-22,0.02008568038404971
2016-01-25,0.0040869737795082494
2016-01-27,0.0017719291543530056
2016-01-28,-0.006077682858766936
2016-01-29,0.013468749184065097
2016-02-01,0.005626628113946275
2016-02-02,-0.018482127948948244
2016-02-03,0.0008855435639524331
2016-02-04,-0.001779537557285719
2016-02-05,0.013770737859639465
2016-02-08,-0.012180105233118875
2016-02-09,-0.01763924691233622
2016-02-10,-0.006299398349189863
2016-02-11,-0.025424472302155835
2016-02-12,-0.010312369124331009
2016-02-15,0.025735706196822822
2016-02-16,-0.00021333333333333333
2016-02-17,0.012303587235118414
2016-02-18,0.002084420765071779
2016-02-19,-0.0017054373137510256
2016-02-22,-0.002848607443764709
2016-02-23,-0.009806270731772574
2016-02-24,-0.0033010183789367216
2016-02-25,-0.012379885629792142
2016-02-26,0.002834039375092633
2016-02-29,-0.0010270071652107179
2016-03-01,0.033910397367188136
2016-03-02,0.016515752082853576
2016-03-03,0.0008532197253386417
2016-03-04,0.0038933558652176486
2016-03-08,0.002568849394441771
2016-03-09,0.004300151333489417
2016-03-10,-0.0014465588403401598
2016-03-11,-0.0027646218196909055
2016-03-14,0.003717208847217346
2016-03-15,-0.006009966668972528
2016-03-16,0.0015663386642785111
2016-03-17,-0.00031999999999999997
2016-03-18,0.006912383282748904
2016-03-21,0.006077659569978003
2016-03-22,0.004664260133943522
2016-03-23,0.003183137926980647
2016-03-28,-0.015591656338836767
2016-03-29,-0.002023477767647076
2016-03-30,0.019777183127346356
2016-03-31,0.0022237105750215038
2016-04-01,0.0004797909552796589
2016-04-04,0.005933496263805119
2016-04-05,-0.010518933445086321
2016-04-06,0.005680565184092618
2016-04-07,-0.004916189418858438
2016-04-08,0.0013214303968359408
2016-04-11,0.014158063651994426
2016-04-12,0.004282888911580872
2016-04-13,0.013131467665065033
2016-04-18,0.009461372554405312
2016-04-20,0.009355000582714124
2016-04-21,-0.010054748462045055
2016-04-22,-0.0002666666666666667
2016-04-25,-0.0076465098624788575
2016-04-26,0.0127749955558108
2016-04-27,0.002554572900128504
2016-04-28,-0.0164062938762585
2016-04-29,-0.0023471863561612097
2016-05-02,0.002637590061729912
2016-05-03,-0.006459507068280927
2016-05-04,-0.009030980066730707
2016-05-05,0.000318452896315827
2016-05-06,0.003566083029199461
2016-05-09,0.007943749454662842
2016-05-10,-0.001606835048759156
2016-05-11,0.002540470313625398
2016-05-12,0.0074954445892912456
2016-05-13,-0.009936642649099008
2016-05-16,0.005890105248258037
2016-05-17,0.00043296128672970215
2016-05-18,-0.0036580523312781557
2016-05-19,-0.004351467574514295
2016-05-20,-0.004015734128962488
2016-05-23,-0.00016
2016-05-24,0.002079624325264614
2016-05-25,0.012509410158421892
2016-05-26,0.004819255389379342
2016-05-27,0.01828660850103893
2016-05-30,0.007304916418577485
2016-05-31,0.0001238117503041486
2016-06-01,-0.0012394283042408893
2016-06-02,0.01222243540388218
2016-06-03,3.919369766640303e-05
2016-06-06,-0.001150477466936491
2016-06-07,0.005448697316516439
2016-06-08,0.004127903548399903
2016-06-09,0.0006067456259430978
2016-06-10,-0.001175061521451782
2016-06-13,-0.0048616952523658835
2016-06-14,-0.003525262038607077
2016-06-15,0.01177200766413311
2016-06-16,-0.0021547705414926626
2016-06-17,0.0003062126247524472
2016-06-20,0.006924591607548336
2016-06-21,-0.0002666666666666667
2016-06-22,-0.00294132749303277
2016-06-23,0.0039905287883589685
2016-06-24,-0.014120286134527687
2016-06-27,0.0012716665954216459
2016-06-28,0.005829434068670464
2016-06-29,0.010584874943918828
2016-06-30,0.013814500855142728
2016-07-01,0.006940521890030096
2016-07-04,0.00168524830275697
2016-07-05,-0.007923387560485181
2016-07-07,0.0007430935887671978
2016-07-08,0.005356218230041461
2016-07-11,0.01366501163433702
2016-07-12,0.011406948542741026
2016-07-13,0.0005416281445863474
2016-07-14,0.006765342180497212
2016-07-15,0.004225812070683153
2016-07-18,-0.0034987359392585327
2016-07-19,-0.002112316800982171
2016-07-20,0.003146224385783948
2016-07-21,-0.00021333333333333333
2016-07-22,0.008597712798587046
2016-07-25,0.006013227378345896
2016-07-26,0.00659519628362295
2016-07-27,0.009620158582282512
2016-07-28,0.0024852565613257167
2016-07-29,0.0077357613654353355
2016-08-01,0.012914561832317394
2016-08-02,-0.010646813492132937
2016-08-03,-0.012576682024626674
2016-08-04,0.009146616710721844
2016-08-05,0.025081962056885346
2016-08-08,0.0038077537915732172
2016-08-09,-0.007655993918319108
2016-08-10,-0.01652211893619041
2016-08-11,-0.0015080353854902764
2016-08-16,0.01255002340606232
2016-08-17,0.005329053163278116
2016-08-18,0.01190702606816696
2016-08-19,0.0020347811333729948
2016-08-22,-0.007061295007801617
2016-08-23,-0.0002666666666666667
2016-08-24,0.004548538685191507
2016-08-25,-0.0033567553701478554
2016-08-26,0.0028242846401622516
2016-08-29,0.009159857379247644
2016-08-30,0.013285826989636138
2016-08-31,0.005665391507371205
2016-09-01,-0.0003787604700534882
2016-09-02,0.0044219901840692995
2016-09-06,0.01781942689700563
2016-09-07,0.0012973745936964455
2016-09-08,0.011964028789980001
2016-09-09,-0.01644896615601874
2016-09-12,-0.03659509088452708
2016-09-14,0.015132931085033528
2016-09-15,-0.004870051555464418
2016-09-16,0.001468144482371112
2016-09-19,0.004224339056524951
2016-09-20,0.0015210417523586566
2016-09-21,0.0030998566979557433
2016-09-22,0.016044158436184234
2016-09-23,-0.00021333333333333333
2016-09-26,-0.004996637924460501
2016-09-27,-0.006833851775328217
2016-09-28,0.013132456059918307
2016-09-29,-0.03736253551754429
2016-09-30,0.010323362215253717
2016-10-03,0.022115708041903784
2016-10-04,0.004984814662400858
2016-10-05,0.005488198930079144
2016-10-06,-0.00017772763886241507
2016-10-07,0.0026444847852572194
2016-10-10,0.001069945665767617
2016-10-13,-0.0165557463228179
2016-10-14,0.008593639423373588
2016-10-17,-0.005435745210845725
2016-10-18,0.021582021119201454
2016-10-19,0.004050268793319951
2016-10-20,0.003934823552302351
2016-10-21,-0.0013532730965671682
2016-10-24,-0.00012048991642293055
2016-10-25,0.004242012149107658
2016-10-26,-0.00021333333333333333
2016-10-27,-0.012423206949930364
2016-10-28,0.0030532625382883967
2016-11-01,0.009758785686666556
2016-11-02,-0.01894413906235676
2016-11-03,-0.00857090545021947
2016-11-04,-0.012572809399383496
2016-11-07,0.01141358913485648
2016-11-08,0.0026063107070435003
2016-11-09,-0.014939286310641255
2016-11-10,0.02067621046777373
2016-11-11,-0.035403749246345574
2016-11-15,-0.05195665018787615
2016-11-16,0.015065659105927276
2016-11-17,-0.0016876116626673343
2016-11-18,0.006897098145320409
2016-11-21,-0.03556771949661249
2016-11-22,0.01640915748481237
2016-11-23,0.008072795130839605
2016-11-24,-0.008837923010405242
2016-11-25,0.014520560635913088
2016-11-28,-0.00016
2016-11-29,0.005410653884740194
2016-11-30,0.016173580477109244
2016-12-01,-0.011284800299014337
2016-12-02,-0.015159010637689289
2016-12-05,0.013366105093111449
2016-12-06,0.002995614964083642
2016-12-07,0.0011512722926126724
2016-12-08,0.01847944221815687
2016-12-09,0.00012550030604351102
2016-12-12,-0.017021917004232445
2016-12-13,-0.0017340423677089992
2016-12-14,-0.009696367333869407
2016-12-15,-0.0016800535470918917
2016-12-16,-0.0025973774781773455
2016-12-19,-0.009801851966147072
2016-12-20,-0.011119921153896952
2016-12-21,0.0020723739429533636
2016-12-22,-0.021156586181940665
2016-12-23,0.008431641535297383
2016-12-26,-0.015081223765598253
2016-12-27,-0.0002666666666666667
2016-12-28,-0.00014721064193732442
2016-12-29,0.010474007636380473
2016-12-30,0.007243541196654313
2017-01-02,0.009436134531668635
2017-01-03,0.011347682748532083
2017-01-04,-0.004110787642354566
2017-01-05,0.02679768430989491
2017-01-06,-0.0051020772351466825
2017-01-09,-0.004778280422385819
2017-01-10,0.011251952963055062
2017-01-11,0.01581898111352553
2017-01-12,0.010053458900731192
2017-01-13,-0.003811053008465784
2017-01-16,0.007584579715922016
2017-01-17,-0.00442219634834593
2017-01-18,0.005768189663115437
2017-01-19,0.010068277589844797
2017-01-20,-0.02197643107492455
2017-01-23,0.012413148948890297
2017-01-24,0.011129655674547366
2017-01-25,-0.00016
2017-01-27,0.0020910812035992406
2017-01-30,-0.0010744555801144597
2017-01-31,-0.008462735415024528
2017-02-01,0.021967268988881804
2017-02-02,0.0023396082663869697
2017-02-03,-0.0009814341759160326
2017-02-06,0.008771332342392624
2017-02-07,-0.006342610663659985
2017-02-08,0.0032957574426612196
2017-02-09,-0.004184421570860162
2017-02-10,-0.0016459070932022327
2017-02-13,0.0013927151397565658
2017-02-14,-0.00846869917535313
2017-02-15,-0.009960910907938334
2017-02-16,0.010012788951621098
2017-02-17,0.0013388613853820928
2017-02-20,0.00930583503491378
2017-02-21,0.0014288992894109069
2017-02-22,-0.002626485255474069
2017-02-23,0.0009604732257756854
2017-02-27,-0.0001066666666666667
2017-02-28,0.0027490741319599193
2017-03-01,0.0021842482503239193
2017-03-02,-0.01594889912985415
2017-03-03,-0.0005178407210762514
2017-03-06,0.005776730143016745
2017-03-07,0.00024889640169165235
2017-03-08,-0.0031298622977997525
2017-03-09,-0.0027675222363005604
2017-03-10,-0.003172938797996851
2017-03-14,0.01671457349223215
2017-03-15,0.0020757999184039095
2017-03-16,0.021216272300539737
2017-03-17,-0.002647492519799809
2017-03-20,0.000743787930227787
2017-03-21,0.0017494885818647359
2017-03-22,-0.008671344532311432
2017-03-23,0.007581756458227962
2017-03-24,-0.00015956820395045745
2017-03-27,-0.0118431700083062
2017-03-28,0.0058934239815082706
2017-03-29,-0.00031999999999999997
2017-03-30,0.004340134441752918
2017-03-31,0.008799710163052766
2017-04-03,0.004900134469064862
2017-04-05,0.010293631862424296
2017-04-06,0.003649153753013392
2017-04-07,0.0014069665478895865
2017-04-10,0.010682290062020015
2017-04-11,0.003206311919672812
2017-04-12,-0.005728492890450707
2017-04-13,-0.0026927790550474694
2017-04-17,0.003659766278934446
2017-04-18,0.008197853014917812
2017-04-19,0.002081752601341628
2017-04-20,0.004491299173223286
2017-04-21,-0.0006625999965442858
2017-04-24,0.012656508041972908
2017-04-25,0.011621796431533243
2017-04-26,-0.012243697906499163
2017-04-27,-0.005367237458410477
2017-04-28,-0.0004426863633087368
2017-05-02,-0.00031999999999999997
2017-05-03,-0.001465846257495555
2017-05-04,0.0008183833791000874
2017-05-05,-0.010852264415084753
2017-05-08,-0.001658061956472091
2017-05-09,0.0033634321720176046
2017-05-10,0.010249169013868785
2017-05-11,0.004373743435817612
2017-05-12,-0.0039095612946164655
2017-05-15,0.008965181912380271
2017-05-16,0.0055868837398534935
2017-05-17,0.0006596525792305419
2017-05-18,-0.015195561782675174
2017-05-19,-0.0033170947047760036
2017-05-22,-0.004162148185466675
2017-05-23,-0.011305328549790501
2017-05-24,-0.002510205962392988
2017-05-25,0.010158547188666956
2017-05-26,0.015485661034878813
2017-05-29,-0.002787828807599893
2017-05-30,0.007821782325454519
2017-05-31,-0.0002666666666666667
2017-06-01,-0.0024110366211281533
2017-06-02,0.0024059103380841863
2017-06-05,0.011971332171070971
2017-06-06,-0.003508021514394141
2017-06-07,0.007021949128030898
2017-06-08,-0.0018300222583219681
2017-06-09,0.0008712060373530354
2017-06-12,-0.008569780729080633
2017-06-13,0.0023061468008156844
2017-06-14,-2.053976714726886e-05
2017-06-15,-0.006228079972495261
2017-06-16,0.0021824036491659917
2017-06-19,0.009968255891757353
2017-06-20,0.001027608630385424
2017-06-21,-0.0041561783085823254
2017-06-22,-0.006488735563362647
2017-06-23,-0.011794355171309471
2017-06-27,0.0015444146100470012
2017-06-28,0.0008065546633440446
2017-06-29,0.004422095047304158
2017-06-30,-0.00021333333333333333
2017-07-03,0.014664394969723833
2017-07-04,-0.0018369877851982467
2017-07-05,0.005172416557973268
2017-07-06,0.00038780610746666077
2017-07-07,0.00039197147355103787
2017-07-10,0.005393685950326272
2017-07-11,3.367445081953646e-05
2017-07-12,0.010510602728625206
2017-07-13,0.008963864578819748
2017-07-14,-0.0017414369299940111
2017-07-17,0.0033594327714048825
2017-07-18,-0.012551187738403448
2017-07-19,0.013607050065081904
2017-07-20,0.003273665564346358
2017-07-21,0.010128961203379087
2017-07-24,0.0006103120373990787
2017-07-25,-0.0008264104290915193
2017-07-26,0.007531575815506067
2017-07-27,-0.002349459781620285
2017-07-28,0.0032729853837944085
2017-07-31,-0.00016
2017-08-01,0.013549262861155379
2017-08-02,-0.0008502153267054038
2017-08-03,-0.005528788220796735
2017-08-04,0.016298601644663208
2017-08-07,0.009201625909370768
2017-08-08,-0.007055566259179601
2017-08-09,-0.02225811091122873
2017-08-10,-0.018110602260032083
2017-08-11,-0.006942531108973311
2017-08-14,0.022561373381902117
2017-08-16,0.009392235864430193
2017-08-17,-0.007010786671356377
2017-08-18,-0.0007533182448444624
2017-08-21,-0.012413370916941485
2017-08-22,-0.002181421420901579
2017-08-23,0.013889618277294298
2017-08-24,0.0024532013433170847
2017-08-28,0.014059111801742364
2017-08-29,-0.011571247843360603
2017-08-30,0.015219458590294038
2017-08-31,-0.00021333333333333333
2017-09-01,0.003435664237641403
2017-09-04,-0.01128659479102017
2017-09-05,0.007476008765271901
2017-09-06,0.004806975642560025
2017-09-07,0.008380329167544425
2017-09-08,-0.003298321738930233
2017-09-11,0.012633390306745053
2017-09-12,0.005044696408279401
2017-09-13,-0.0034311870715074463
2017-09-14,0.0023203700082367663
2017-09-15,-0.002763815545181285
2017-09-18,0.008293367685617817
2017-09-19,-0.001151657847712971
2017-09-20,-0.004824951664420728
2017-09-21,-0.007204077465943969
2017-09-22,-0.024653034970367353
2017-09-25,-0.01542883145747153
2017-09-26,0.0018418615545174187
2017-09-27,-0.018932966325436746
2017-09-28,0.0018426997018566877
2017-09-29,-0.00021333333333333333
2017-10-03,0.007982386533903927
2017-10-04,0.0018759653630417623
2017-10-05,0.0046223199285454625
2017-10-06,0.016085360651320893
2017-10-09,0.0018820401372462519
2017-10-10,0.002054621258758297
2017-10-11,-0.005521558675087313
2017-10-12,0.017194254936569616
2017-10-13,0.003606610321776687
2017-10-16,0.0003833069532915481
2017-10-17,0.0014852622513693674
2017-10-18,0.0011545500406291683
2017-10-19,-0.006305063725848991
2017-10-23,0.006912271727193255
2017-10-24,0.002150188777028262
2017-10-25,-0.005601279534265695
2017-10-26,0.005977883508977028
2017-10-27,0.008365629659984275
2017-10-30,0.009461480965920331
2017-10-31,-0.0031419771487870077
2017-11-01,-0.0001066666666666667
2017-11-02,0.011083650491347196
2017-11-03,0.00021723381662062903
2017-11-06,0.013665201107199721
2017-11-07,-0.016832542474690786
2017-11-08,-0.004096152514220135
2017-11-09,0.008575974123873053
2017-11-10,0.0036543149675900195
2017-11-13,-0.010719318539513314
2017-11-14,0.004552359518490217
2017-11-15,-0.011242559489939357
2017-11-16,0.006102436543773727
2017-11-17,0.016528863187190906
2017-11-20,0.008984626642002943
2017-11-21,0.004795502888976973
2017-11-22,-0.0029787440450824375
2017-11-23,0.0006418011082267177
2017-11-24,0.003087655988813244
2017-11-27,-0.003439237904410758
2017-11-28,0.0005970024315652262
2017-11-29,0.00017754789280622317
2017-11-30,-0.00016
2017-12-01,-0.013637838024828259
2017-12-04,-0.0026702810798058673
2017-12-05,-0.001915506061389076
2017-12-06,-0.010463718718243963
2017-12-07,0.024295883137162484
2017-12-08,0.011432387023900658
2017-12-11,0.0035490719495833924
2017-12-12,-0.0044568979656714304
2017-12-13,-0.011018695139520146
2017-12-14,0.0035041379000354655
2017-12-15,0.008671335355999251
2017-12-18,0.010057310642941224
2017-12-19,0.015561412410961515
2017-12-20,-3.3526387320040383e-05
2017-12-21,0.0007831153315095893
2017-12-22,0.005342140295297547
2017-12-26,0.005843824523774283
2017-12-27,-0.0032537255267213365
2017-12-28,0.0018664126157684436
2017-12-29,0.005087521835599651
2018-01-02,-0.00016
2018-01-03,0.008442708747583868
2018-01-04,0.014413981176008669
2018-01-05,0.016823294598420024
2018-01-08,0.005421816889999706
2018-01-09,-0.003369670673613232
2018-01-10,-0.00010938660929140865
2018-01-11,0.0030756901393158616
2018-01-12,-6.796216055650133e-05
2018-01-15,-0.0034011519373104036
2018-01-16,-0.01099903847539184
2018-01-17,0.007772380589976472
2018-01-18,-0.01669674847375792
2018-01-19,0.008292279147448256
2018-01-22,0.0048041462138279385
2018-01-23,0.012133186744907336
2018-01-24,-0.00858678999090096
2018-01-25,-0.0014973795644174905
2018-01-29,0.003513512086689749
2018-01-30,-0.007929213684627262
2018-01-31,-0.010601769479879543
2018-02-01,-0.0001066666666666667
2018-02-02,-0.027727675126276566
2018-02-05,-0.004604301056941611
2018-02-06,-0.014751273872757499
2018-02-07,0.004650868606309765
2018-02-08,0.013514831158141057
2018-02-09,-0.0027200414987658336
2018-02-12,0.015330191837364908
2018-02-14,0.004220038054374426
2018-02-15,-0.0008214246976514455
2018-02-16,-0.011953580842097527
2018-02-19,-0.017508809735002698
2018-02-20,0.0010441372544767978
2018-02-21,-0.0018792745100640685
2018-02-22,-0.001000822948449351
2018-02-23,0.020848787953468305
2018-02-26,0.006393846811341058
2018-02-27,0.00017920904170244943
2018-02-28,-0.004829184917577691
2018-03-01,-0.004504672955914551
2018-03-05,-0.013397641491738655
2018-03-06,-0.00021333333333333333
2018-03-07,-0.011843561535018813
2018-03-08,-0.0005719296986611557
2018-03-09,-0.007235847733643892
2018-03-12,0.014004416170639522
2018-03-13,0.00032324008950072
2018-03-14,0.0024456985576616816
2018-03-15,0.0003784507151567945
2018-03-16,-0.011800427020370445
2018-03-19,-0.012357202818256668
2018-03-20,0.0072048199716068725
2018-03-21,0.000620294233601125
2018-03-22,-0.005854122432728931
2018-03-23,-0.010323957544420014
2018-03-26,0.020361592978202264
2018-03-27,0.006800847780681052
2018-03-28,-0.005310954010158175
2018-04-02,0.01696245249830848
2018-04-03,-0.0019713185468115176
2018-04-04,-0.018285544322891933
2018-04-05,0.026680670955564603
2018-04-06,-0.00016
2018-04-09,0.002132597523476267
2018-04-10,0.005283394997594262
2018-04-11,0.005769679141483485
2018-04-12,0.0001417017599996904
2018-04-13,0.008275665108360003
2018-04-16,0.004430299930099439
2018-04-17,-0.0005201908455404064
2018-04-18,-0.003966165205332349
2018-04-19,0.0075549185382325175
2018-04-20,0.00723091937582776
2018-04-23,0.0011656230564838716
2018-04-24,-0.00040235429261538803
2018-04-25,-0.00038860534645539815
2018-04-26,0.006932690731960087
2018-04-27,0.0018812629642153415
2018-04-30,0.003351563957592404
2018-05-02,-0.015446283524145076
2018-05-03,-0.00485455815647782
2018-05-04,-0.0049908391602108415
2018-05-07,0.007852978884409043
2018-05-08,-0.00016
2018-05-09,0.0002724469325610905
2018-05-10,-0.0066989947506738146
2018-05-11,0.011415189626668308
2018-05-14,-0.014630013159498778
2018-05-15,-0.002561670479377833
2018-05-16,0.0033441938275198067
2018-05-17,-0.0005286480272625997
2018-05-18,-0.006881249716931284
2018-05-21,-0.010598020026623049
2018-05-22,0.0073351969667145075
2018-05-23,-0.004615606464144588
2018-05-24,0.011503242679274314
2018-05-25,0.01224421923512434
2018-05-28,-0.002313611160294387
2018-05-29,-0.005102142555876999
2018-05-30,0.002020452121551902
2018-05-31,0.007416071137394787
2018-06-01,-0.003170693869527837
2018-06-04,-0.005872571694584876
2018-06-05,-0.005493077436473055
2018-06-06,-0.0001066666666666667
2018-06-07,0.009418594491153053
2018-06-08,0.000256999913161836
2018-06-11,0.0009503262471766513
2018-06-12,0.008459653882646778
