date,kalman_mvo
2018-10-09,-0.0034013629873833823
2018-10-10,0.0017082453885393068
2018-10-11,-0.02597583297433414
2018-10-12,0.01787431379056347
2018-10-15,0.007172513621523214
2018-10-16,0.012972116511608118
2018-10-17,-0.00702794356927593
2018-10-19,-0.019024262116473862
2018-10-22,-0.012995220809831084
2018-10-23,-0.018920407723658248
2018-10-24,-0.00028023496525251125
2018-10-25,-0.0031055091643317715
2018-10-26,-0.012542114691748374
2018-10-29,0.02476794577163197
2018-10-30,0.00464706370987619
2018-10-31,0.030700698223139568
2018-11-01,-0.000634024
2018-11-02,-0.0019937868740842134
2018-11-05,-0.006303546104199591
2018-11-06,-0.0035443998189261974
2018-11-07,0.007643062717511737
2018-11-09,0.0011027988736696638
2018-11-12,-0.004153879787586499
2018-11-13,0.007019284392721815
2018-11-14,-0.008982681737352567
2018-11-15,0.00814805318144073
2018-11-16,0.005514470188857578
2018-11-19,-0.0007227249881069501
2018-11-20,-0.01434512677922879
2018-11-21,-0.013815444693771346
2018-11-22,-0.002891987009938823
2018-11-26,0.008438440803423937
2018-11-27,0.010758790614079248
2018-11-28,0.013749848416487376
2018-11-29,0.005850111792888305
2018-11-30,0.0018075720215317446
2018-12-03,-0.0002705999999999999
2018-12-04,0.002811180828727562
2018-12-05,-0.00416805539035881
2018-12-06,-0.024541448995417527
2018-12-07,0.010845395138639581
2018-12-10,-0.018981788770068595
2018-12-11,0.01545970841112224
2018-12-12,0.018648308920173082
2018-12-13,0.006805310631009809
2018-12-14,0.0027125150240361936
2018-12-17,0.0013475532607774695
2018-12-18,-0.005828965969103327
2018-12-19,0.0021791739778589834
2018-12-20,-0.002804482146434431
2018-12-21,-0.018823455291613535
2018-12-24,-0.002478012434013021
2018-12-26,-0.0036092315912799005
2018-12-27,0.012883290201657844
2018-12-28,0.005729715697927917
2018-12-31,-0.0001761108101913123
2019-01-03,-0.0012656264489795917
2019-01-04,-0.011082335419053698
2019-01-07,0.0034055051817242954
2019-01-08,0.00048681306284293214
2019-01-09,0.004231475343295483
2019-01-10,0.0036090560609174076
2019-01-11,-0.004951983849859724
2019-01-14,-0.0041156125236202655
2019-01-15,0.021254214005765423
2019-01-16,-0.005059310257920387
2019-01-17,0.0026113342878403842
2019-01-18,-0.0003592341888460543
2019-01-21,0.00557669320132742
2019-01-22,0.0006151222020715911
2019-01-23,-0.0010494723051770944
2019-01-24,0.005330543809422516
2019-01-25,-0.0036200391145415622
2019-01-28,-0.003976653025906635
2019-01-29,0.006464265055309252
2019-01-30,-0.0030608662512474284
2019-01-31,0.012627616380821617
2019-02-01,0.015336007224798472
2019-02-04,-0.008609166936067893
2019-02-05,0.0016275659720417395
2019-02-06,0.01886809201433574
2019-02-07,0.002459720239336839
2019-02-08,-0.011987043696947636
2019-02-11,-0.010669206997965329
2019-02-12,-0.00960419087803713
2019-02-14,-0.007138292804480901
2019-02-15,-0.007499151711508546
2019-02-18,-0.008985311653645836
2019-02-19,-0.00929523175596508
2019-02-20,0.011295448965025314
2019-02-21,0.006965077563399981
2019-02-22,0.008299152755778298
2019-02-25,0.015358465426935222
2019-02-26,0.0024604437602708793
2019-02-27,-0.006264386504984707
2019-02-28,-0.00809739933923316
2019-03-01,0.0036202989123053334
2019-03-05,-0.0006946497077492883
2019-03-06,-0.0007538524012957416
2019-03-07,-0.006234477870675399
2019-03-08,-0.0005818510099343374
2019-03-11,0.005271537450106046
2019-03-12,0.006364546902608235
2019-03-13,0.004573815209512731
2019-03-14,-0.0027527449303548423
2019-03-15,-0.002958866576976668
2019-03-18,0.00222534516792315
2019-03-19,0.006257741456031503
2019-03-20,-0.004895752988356394
2019-03-22,-0.001783674888667736
2019-03-25,-0.0053133825290624034
2019-03-26,0.003568530425456109
2019-03-27,6.221819436633412e-05
2019-03-28,0.009208943295823571
2019-04-01,0.012374589227828168
2019-04-02,-0.000780792
2019-04-03,-0.004095035284779106
2019-04-04,-0.0057518077731933325
2019-04-05,0.009465213411160404
2019-04-08,-0.009313879876445871
2019-04-09,0.0027601758501179813
2019-04-10,-0.007797444165709832
2019-04-11,0.0015852264179725337
2019-04-12,0.0028651545440313156
2019-04-15,0.007329171413978405
2019-04-16,0.004090824358411035
2019-04-18,0.0006695264293734702
2019-04-22,-0.008850508874843418
2019-04-23,0.0016116630847848735
2019-04-24,0.013846721741726653
2019-04-25,-0.005329443808988335
2019-04-26,0.01038102823095216
2019-04-30,0.007758339063036788
2019-05-02,-0.008369118249316972
2019-05-03,-0.008385467285510245
2019-05-06,-0.00956294479241901
2019-05-07,-0.003639237072698952
2019-05-08,-0.01406411717992136
2019-05-09,-0.0034891451663560348
2019-05-10,-0.005206084920011336
2019-05-13,-0.0045162661640447315
2019-05-14,-0.005004281157916485
2019-05-15,0.004134774509399315
2019-05-16,0.013808417907375262
2019-05-17,0.01330039464700921
2019-05-20,0.024881782910769902
2019-05-21,-0.0014168782674206922
2019-05-22,-0.0010099730576838895
2019-05-23,-0.00658136058969612
2019-05-24,0.010322093115693197
2019-05-27,-0.007761921932975861
2019-05-28,0.0048807182752491065
2019-05-29,-0.001011387298795738
2019-05-30,0.010900140365911349
2019-05-31,0.005434339328865031
2019-06-03,-0.0008644959999999999
2019-06-04,-0.0029242685871688334
2019-06-06,-0.009897503872703538
2019-06-07,-0.0006334848158930893
2019-06-10,0.007728534664151535
2019-06-11,0.004919851808807756
2019-06-12,-0.004148379493585634
2019-06-13,0.0016990272437046414
2019-06-14,-0.007002269092413459
2019-06-17,-0.012243518903175064
2019-06-18,0.00411367271279435
2019-06-19,-0.010582474507396262
2019-06-20,-0.001989665334777969
2019-06-21,-0.0033421686716673324
2019-06-24,-0.0007641341286681222
2019-06-25,0.010260514468825716
2019-06-26,0.008943669368631675
2019-06-27,-0.0026517900267182233
2019-06-28,-0.0019990452929875206
2019-07-01,0.011739019909832765
2019-07-02,-0.0005522319999999999
2019-07-03,0.00018345057777272402
2019-07-04,-0.0006731294350756601
2019-07-05,-0.01686168280961152
2019-07-08,-0.02977808247776203
2019-07-09,-0.01479818216587367
2019-07-10,-0.009138301920883834
2019-07-11,0.0003075244231018903
2019-07-12,-0.009882069773739472
2019-07-15,0.0006285830791863114
2019-07-16,0.007710470036312641
2019-07-17,-0.0006319510768705845
2019-07-18,-0.00479837719760216
2019-07-19,-0.013549530898698559
2019-07-22,-0.007234750290087201
2019-07-23,0.0020545407151664422
2019-07-24,-0.012777746288485966
2019-07-25,-0.001364563943040232
2019-07-26,0.014822404808509385
2019-07-29,-0.008044476280075685
2019-07-30,-0.0022421877585320545
2019-07-31,-0.006552879567347637
2019-08-01,-0.005542612180598173
2019-08-02,-0.001371481895342113
2019-08-05,-0.015751276394318912
2019-08-06,0.011466796905203925
2019-08-07,-0.006595133215978914
2019-08-08,0.01419465804862818
2019-08-09,0.010172783415723828
2019-08-13,-0.029703948639882724
2019-08-14,0.008749568102679734
2019-08-16,0.001653200245103285
2019-08-19,0.005217781168339423
2019-08-20,-0.0017786390007372358
2019-08-21,-0.008052239720708978
2019-08-22,-0.01190134223440712
2019-08-23,0.007894878108005921
2019-08-26,0.025172990718708765
2019-08-27,0.0036761414907071034
2019-08-28,-0.006757976984117244
2019-08-29,-0.007791911262083137
2019-08-30,0.009609082354427818
2019-09-03,-0.01771609356791245
2019-09-04,0.0021069855086920625
2019-09-05,0.0004853777827320508
2019-09-06,0.009406142307557963
2019-09-09,0.009125617026163015
2019-09-11,-0.0027773054831002524
2019-09-12,-0.00827201279027472
2019-09-13,0.011188474371566707
2019-09-16,0.002774104345694696
2019-09-17,-0.016438927158137058
2019-09-18,0.0036627416311718194
2019-09-19,-0.010989013213244473
2019-09-20,0.05658555994849747
2019-09-23,0.030026417959662703
2019-09-24,-0.007873482685251267
2019-09-25,-0.007371067172132076
2019-09-26,0.010291337032813392
2019-09-27,-0.0017920859701475106
2019-09-30,-0.003779286688232659
2019-10-01,-0.009631253575456989
2019-10-03,-0.0024651902147140173
2019-10-04,-0.014881513532492417
2019-10-07,0.0027985990679376405
2019-10-09,0.010496645420371015
2019-10-10,-0.00862167727484095
2019-10-11,0.0028609960236311185
2019-10-14,0.006748598574496086
2019-10-15,0.009284441376704412
2019-10-16,0.012247903889645112
2019-10-17,0.00891395581680905
2019-10-18,0.00994676488008792
2019-10-22,0.006087244963459441
2019-10-23,0.0039459542764533825
2019-10-24,-0.0003301761719304245
2019-10-25,-0.0009464940933828197
2019-10-29,0.016899144626787467
2019-10-30,-0.0009994624064834498
2019-10-31,0.0035800791231042858
2019-11-01,-0.001080104
2019-11-04,-0.006325856679257279
2019-11-05,-0.008330227316539639
2019-11-06,-0.013959754815205857
2019-11-07,-0.0002210030563976925
2019-11-08,-0.01615032680778542
2019-11-11,-0.0026392272022578425
2019-11-13,0.009523828269740702
2019-11-14,0.003820016797653006
2019-11-15,-0.004936814201678087
2019-11-18,-0.0027443154390064534
2019-11-19,-0.012364398982264668
2019-11-20,0.007823616649872673
2019-11-21,-0.00553836144386919
2019-11-22,-0.0051661700135359565
2019-11-25,0.014671609572074782
2019-11-26,-0.002662526182106382
2019-11-27,0.0006678580862538998
2019-11-28,0.003359280717535269
2019-11-29,-0.010367896738217128
2019-12-02,-0.000598072
2019-12-03,0.003582787639257368
2019-12-04,0.003826829018836457
2019-12-05,-0.007818446481902306
2019-12-06,-0.003427631613973041
2019-12-09,-0.0014857499285001593
2019-12-10,-0.002586028390586049
2019-12-11,0.004203118206339141
2019-12-12,0.00603114368534886
2019-12-13,0.0043618975255009275
2019-12-16,-0.0055164298320486745
2019-12-17,0.010809040001220504
2019-12-18,-0.002297536195456096
2019-12-19,0.006705816139523474
2019-12-20,0.010766472835110225
2019-12-23,0.0003452781905899753
2019-12-24,-0.0025798653253907653
2019-12-26,-0.0019504998096173166
2019-12-27,0.008362620155325585
2019-12-30,0.002676369411046187
2019-12-31,-0.008262605945563153
2020-01-02,-0.001273477387755102
2020-01-03,-0.0034747276822070803
2020-01-06,-0.015139227786729808
2020-01-07,0.004035619080618571
2020-01-08,0.0053622259838010285
2020-01-09,0.01119953270339822
2020-01-10,0.0035248901538867364
2020-01-13,0.008971627083383015
2020-01-14,0.011025112165693175
2020-01-15,0.0026736940320151595
2020-01-16,0.0022076888640896186
2020-01-17,0.006621503035158914
2020-01-20,-0.01133601898687139
2020-01-21,-0.0008080450317974595
2020-01-22,0.004703946979057649
2020-01-23,0.007652266090969081
2020-01-24,0.004703161877941053
2020-01-27,-0.009358647792749029
2020-01-28,-0.00646534264988332
2020-01-29,0.015367241539628138
2020-01-30,-0.008637162977858593
2020-01-31,-0.00026619850846461486
2020-02-03,-0.01840132838792885
2020-02-04,0.014124032403563316
2020-02-05,-0.000336376
2020-02-06,0.009523215848707512
2020-02-07,0.0052337584280671215
2020-02-10,-0.0034239562686450135
2020-02-11,-0.0035996464004166093
2020-02-12,0.005677659927388761
2020-02-13,0.0011216532229201832
2020-02-14,0.006603032156118533
2020-02-17,-0.007544471884509048
2020-02-18,-0.00860946833374105
2020-02-19,0.012115751754598907
2020-02-20,-0.005202634232313863
2020-02-24,-0.020840416707432686
2020-02-25,-0.0015638986272483474
2020-02-26,-0.007126827957351591
2020-02-27,-0.0011212980545929987
2020-02-28,-0.040088988065971554
2020-03-02,0.0015566699197366103
2020-03-03,0.021457789600306518
2020-03-04,-0.005599780288729307
2020-03-05,-0.00034414399999999995
2020-03-06,-0.018016092270732278
2020-03-09,-0.038694913309679224
2020-03-11,-0.0083910476880686
2020-03-12,-0.06906295272958274
2020-03-13,0.030097671862188816
2020-03-16,-0.05116704891037597
2020-03-17,-0.02899201471530313
2020-03-18,-0.08655042471524356
2020-03-19,-0.016898230763844918
2020-03-20,0.057638002363617366
2020-03-23,-0.14306914935384724
2020-03-24,0.04818715706306818
2020-03-25,0.0675262203487898
2020-03-26,0.04619506615648903
2020-03-27,-0.026862033634821085
2020-03-30,-0.016475429599444397
2020-03-31,0.03930114118888412
2020-04-01,-0.03436328403638651
2020-04-03,-0.0005393069233629844
2020-04-07,0.09318156982518765
2020-04-08,0.013049505623387565
2020-04-09,0.02142707334749632
2020-04-13,-0.003775969203868534
2020-04-15,0.014079992601165613
2020-04-16,0.013787105405145737
2020-04-17,-0.0012466462892756168
2020-04-20,0.0012436108700076423
2020-04-21,-0.01914826377369401
2020-04-22,0.02409293414950692
2020-04-23,-0.0018323395194621813
2020-04-24,-0.027631640448554772
2020-04-27,0.03774997410655342
2020-04-28,-0.005017493062694176
2020-04-29,0.007866094512380564
2020-04-30,0.01182232302969339
2020-05-04,-0.028240043501869337
2020-05-05,-0.0035769350422821733
2020-05-06,0.01393066755745348
2020-05-07,-0.006619688799610901
2020-05-08,0.027625092128977326
2020-05-11,0.0001331192409998157
2020-05-12,0.007109189254255153
2020-05-13,-0.010246389545505677
2020-05-14,-0.013438147851614783
2020-05-15,0.0032453576578679033
2020-05-18,-0.03517594720102894
2020-05-19,0.022323850256811974
2020-05-20,0.013148258760563131
2020-05-21,0.004518144774473504
2020-05-22,-0.0023807994118160386
2020-05-26,0.008535275735356418
2020-05-27,-0.00016243339898210345
2020-05-28,0.008863233444916543
2020-05-29,0.012904312067950124
2020-06-01,-0.0007011039999999999
2020-06-02,-0.0018492998975617337
2020-06-03,0.007475109142977175
2020-06-04,0.00850188469612901
2020-06-05,0.011999407512006698
2020-06-08,-0.0059528574527131705
2020-06-09,-0.006038251571817793
2020-06-10,-0.0002488572203921142
2020-06-11,-0.017753940549329716
2020-06-12,0.002311874293782418
2020-06-15,-0.016418305706918
2020-06-16,0.003567041879480366
2020-06-17,0.0011163782906030168
2020-06-18,0.00992785988930598
2020-06-19,0.010857351851608405
2020-06-22,0.009806618418448885
2020-06-23,0.016635847190602293
2020-06-24,-0.02530219760037674
2020-06-25,0.0009825807850774803
2020-06-26,0.0030408443488361514
2020-06-29,-0.0028845179753512334
2020-06-30,0.0009421016803163383
2020-07-01,-0.0013351301486237395
2020-07-02,-0.0007603663614142294
2020-07-03,0.005687657641568428
2020-07-06,0.00273639514907002
2020-07-07,0.005906283240633702
2020-07-08,0.0021469488793114007
2020-07-09,0.004414954720195746
2020-07-10,-0.0023011480092699895
2020-07-13,0.0006351175749746505
2020-07-14,-0.005503650738403529
2020-07-15,-0.007090951475042606
2020-07-16,0.008121789757704714
2020-07-17,0.014641631110721476
2020-07-20,0.010561005897496919
2020-07-21,-0.0013498470329524042
2020-07-22,-0.001959503909520186
2020-07-23,0.015579395009878223
2020-07-24,-0.011193491508687798
2020-07-27,-0.011753496623605737
2020-07-28,-0.0003537408134342226
2020-07-29,0.014073599200449767
2020-07-30,0.004959833041742508
2020-07-31,0.004520204023423638
2020-08-03,-0.000799096
2020-08-04,0.013356363106575128
2020-08-05,0.0015696030413773771
2020-08-06,0.009548906353200996
2020-08-07,0.00922319665285837
2020-08-10,0.01792765447720425
2020-08-11,-0.00046480779256826126
2020-08-12,0.0005635884129545935
2020-08-13,-0.0021786651234031043
2020-08-14,-0.013639766054132883
2020-08-17,0.00163431110630877
2020-08-18,0.0022838344925726326
2020-08-19,0.002363583411943918
2020-08-20,-0.0005011195390099039
2020-08-21,-0.0005005638297275222
2020-08-24,0.0017163285809093224
2020-08-25,-0.00011214072322548508
2020-08-26,-1.532719242079445e-05
2020-08-27,0.0006546738399225962
2020-08-28,0.001644295614981217
2020-08-31,-0.027061186443447616
2020-09-01,0.0201427454826588
2020-09-02,0.01468526656579687
2020-09-03,0.0005699183962442024
2020-09-04,-0.02035470529231608
2020-09-07,-0.0017800122823438552
2020-09-08,-0.00414772463216839
2020-09-09,0.008188511114818772
2020-09-10,0.016464103923237463
2020-09-11,-0.002169756488519368
2020-09-14,0.0011914528494371777
2020-09-15,0.006495105764537065
2020-09-16,0.007447056160033512
2020-09-17,0.005398990006239366
2020-09-18,0.02523188715966198
2020-09-21,-0.03615982821110166
2020-09-22,0.0005265070922830326
2020-09-23,-0.020590130743428088
2020-09-24,-0.027995577593715987
2020-09-25,0.02427913835758111
2020-09-28,0.01216804951301164
2020-09-29,-0.007872521132021117
2020-09-30,-0.017359236809230138
2020-10-01,0.0032565454514870413
2020-10-05,0.002678227780748145
2020-10-06,0.0015855064109521748
2020-10-07,-0.0018020130367992857
2020-10-08,0.00526604330273438
2020-10-09,-0.0017985790336228096
2020-10-12,-0.0011928729263054624
2020-10-13,0.0018345878065838665
2020-10-14,-0.0031710565706511394
2020-10-15,-0.022701106359183085
2020-10-16,0.007242769473351049
2020-10-19,-0.0054686575832527
2020-10-20,0.00506312388567499
2020-10-21,0.0018033020011267045
2020-10-22,0.0018016969391289285
2020-10-23,0.0007020900380169772
2020-10-26,-0.013780785141385324
2020-10-27,0.013286038227920053
2020-10-28,-0.004872973591326718
2020-10-29,-0.0007499278141360667
2020-10-30,0.000431412024509172
2020-11-02,-0.019071227281936977
2020-11-03,-0.0008727439999999998
2020-11-04,0.019296015225357364
2020-11-05,0.011326754282248368
2020-11-06,-0.0007192932038933327
2020-11-09,0.009781238466250492
2020-11-10,-0.037863729661387124
2020-11-11,0.028116251464004153
2020-11-12,-0.0030404300577654914
2020-11-13,0.01230619041233103
2020-11-17,0.005573849043827123
2020-11-18,-0.004504796892717204
2020-11-19,-0.006565554739776248
2020-11-20,0.005792989040907526
2020-11-23,0.025151193027403783
2020-11-24,0.0011367211896683956
2020-11-25,-0.02153903626442381
2020-11-26,0.0133537625400946
2020-11-27,-0.00045643640438674713
2020-12-01,0.018071732580404933
2020-12-02,0.012104448442182118
2020-12-03,-0.000165472
2020-12-04,0.006078766776889332
2020-12-07,0.010398655493625193
2020-12-08,-0.0028491468371639153
2020-12-09,0.0033868759309092934
2020-12-10,-0.0016429111295633981
2020-12-11,-0.008219877233878922
2020-12-14,0.006226015289292421
2020-12-15,0.0005591797164514367
2020-12-16,0.01090845452736339
2020-12-17,0.0018569279521821248
2020-12-18,0.008947643287957541
2020-12-21,-0.03137317606032916
2020-12-22,0.03170067471036389
2020-12-23,0.020159216003829066
2020-12-24,0.002519863496762651
2020-12-28,0.0052282401572358115
2020-12-29,-0.0008914031412398371
2020-12-30,-0.001838271035432134
2020-12-31,0.001843426391032502
2021-01-04,-0.0013099435102040813
2021-01-05,0.003092015779558051
2021-01-06,-0.002001459493643137
2021-01-07,-0.007477862894255081
2021-01-08,0.01728376693064909
2021-01-11,0.01767325330567246
2021-01-12,-0.013014161463344625
2021-01-13,-0.0027658677769813933
2021-01-14,-0.003751549447633448
2021-01-15,-0.019712607713762337
2021-01-18,-0.023476930860249375
2021-01-19,0.010495701219854364
2021-01-20,0.010371837818296106
2021-01-21,-0.00497230499311841
2021-01-22,-0.011105398701495975
2021-01-25,-0.002202467636405574
2021-01-27,-0.01194172483782531
2021-01-28,-0.010005166738955028
2021-01-29,-0.02386664710150325
2021-02-01,-0.0009807919999999999
2021-02-02,0.019321587756900755
2021-02-03,0.014346246872126076
2021-02-04,0.0019380027871163722
2021-02-05,0.006117601781814797
2021-02-08,0.007132512106503188
2021-02-09,-0.0036348534894770097
2021-02-10,0.006448257249106171
2021-02-11,0.003120619486662401
2021-02-12,0.004553345275541246
2021-02-15,0.012497769960038495
2021-02-16,0.0021839071084471854
2021-02-17,-0.007885184247803326
2021-02-18,-0.005151665769885994
2021-02-19,-0.02001760785353301
2021-02-22,-0.008041021324735416
2021-02-23,-0.004392538327703523
2021-02-24,0.00895238979101986
2021-02-25,0.008164138685393119
2021-02-26,-0.022442113899836347
2021-03-01,-0.000683328
2021-03-02,0.023995973119212352
2021-03-03,0.01445822135106524
2021-03-04,0.003651581301428144
2021-03-05,-0.018279584800027535
2021-03-08,5.80074741545482e-05
2021-03-09,-0.0022961003436861764
2021-03-10,0.007285313994057815
2021-03-12,-0.0062945075216655575
2021-03-15,-0.004704760108590874
2021-03-16,0.0015992653437749992
2021-03-17,-0.023925619960321092
2021-03-18,-0.018606900186861047
2021-03-19,0.009933956833668146
2021-03-22,0.030955205982989096
2021-03-23,0.018420005349894013
2021-03-24,-0.013426770240945306
2021-03-25,-0.022918193756172895
2021-03-26,0.010210190061986188
2021-03-30,0.028289527550481905
2021-03-31,-0.0031987138766352355
2021-04-01,0.02291834959209998
2021-04-05,0.009507981029995576
2021-04-06,0.03863731654084716
2021-04-07,-0.0006484793176504597
2021-04-08,0.004372885937137317
2021-04-09,0.018148863388770677
2021-04-12,-0.041473742960839374
2021-04-13,-0.009453634953831544
2021-04-15,0.01849878790866008
2021-04-16,0.026946826641676302
2021-04-19,-0.00615554517687821
2021-04-20,0.0052680879186078194
2021-04-22,0.008455086049740502
2021-04-23,-0.009447052730861582
2021-04-26,-0.0012188217044479001
2021-04-27,0.013464072200947707
2021-04-28,-0.00018794095459645705
2021-04-29,0.0018372411838015535
2021-04-30,-0.0028439707913855763
2021-05-03,-0.0007854079999999999
2021-05-04,-0.008029018198618515
2021-05-05,0.011491224165649289
2021-05-06,0.018687311594788935
2021-05-07,0.012445168551591175
2021-05-10,0.00697471096289296
2021-05-11,-0.008000423958598478
2021-05-12,-0.021494375044756542
2021-05-14,-0.020889350009145952
2021-05-17,0.01538175463027036
2021-05-18,0.011335806205218266
2021-05-19,-0.0039496908340575934
2021-05-20,-0.01006178599050958
2021-05-21,0.006710853806394075
2021-05-24,-0.006985163663614419
2021-05-25,0.0039035726595793097
2021-05-26,0.006055222933521936
2021-05-27,0.007214481654117066
2021-05-28,0.0019515971092384041
2021-05-31,0.01109597667177795
2021-06-01,-0.00032603199999999997
2021-06-02,0.016490859978601297
